CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,The Greatest Game Of All is een autobiografie van een speler in welke sport?,Cricket,Voetbal,Tennis,Golf,(NULL),D,,,,0,85250,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Maak de eerste regel van Charlotte's web af: &quot;Where's Papa going with that ... ? (Waar gaat papa heen met die ...?)&quot;,Axe (Bijl),Tractor,spade (Schep),Saw (Zaag),(NULL),A,,,,0,85251,0,,1,1
"TV, FILM AND BOOKS",NONE,TEEN,30,Nederland,Maak de titel van het toneelstuk van William Shakespeare af - Een Midzomernacht...?,Reis,Droom,Stuk,Komedie,(NULL),B,,,,0,85252,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,Wat wordt gebruikt als topping van creme brulee?,Gedecoreerde kokosnoot,Chocolade,Slagroom,Gekarameliseerde suiker,(NULL),D,,,,0,85253,0,,1,1
BACK TO SCHOOL,NONE,ADULT,30,Nederland,Welke kunstenaar schilderde 'The Card Players'?,Amedeo Modigliani,Jackson Pollock,Paul Cezanne,Willem de Kooning,(NULL),C,,,,0,85254,0,,1,1
"TV, FILM AND BOOKS",NONE,TEEN,30,Nederland,Maak de titel af van de John Steinbeck-roman 'Van muizen en ...?,Ratten,Mensen,Kaas,Rijst,(NULL),B,,,,0,85255,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,Nederland,Welke vorm zijn eclairs?,Langwerpig,Rond,Vierkant,Achthoekig,(NULL),A,,,,0,85256,0,,1,1
"TV, FILM AND BOOKS",NONE,TEEN,30,Nederland,Wie heeft het personage James Bond gemaakt?,Ian Fleming,John le Carre?,William Boyd,Frederick Forsyth,(NULL),A,,,,0,85257,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Welke acteur spreekt de beroemde tekst  &quot;The stuff that dreams are made of&quot; in the Maltese Falcon?,Humphrey Bogart,James Stewart,Alec Guinness,Richard Burton,(NULL),A,,,,0,85258,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,"&quot;Mrs Robinson, you're trying to seduce me&quot; is een beroemd citaat uit welke romantische film?",The Graduate (1967),The Apartment (1960),Breakfast at Tiffany's (1961),West Side Story (1961),(NULL),A,,,,0,85259,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,In welke film won Philip Seymour Hoffman de Oscar voor beste acteur in een hoofdrol?,Capote (2005),Charlie Wilson's War (2007),Doubt (2008),The Master (2012),(NULL),A,,,,0,85260,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Life isn't like in the movies. Life... is much harder&quot; is een citaat uit welke film?,Cinema Paradiso (1988),Blue Velvet (1986),Blade Runner (1982),Ghostbusters (1984),(NULL),A,,,,0,85261,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,"&quot;Funny how, I mean funny like I'm a clown, I amuse you?&quot; is een vraag uit welke misdaadfilm?",Pulp Fiction (1994),Goodfellas (1990),The Big Lebowski (1998),Natural Born Killers (1994),(NULL),B,,,,0,85262,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,Nederland,Uit hoeveel films bestaat de filmreeks van 'Harry Potter' (2001-2011)?,8,9,7,10,(NULL),A,,,,0,85263,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,In welke film speelt Julianne Moore de rol van Amber Waves?,Benny &amp; Joon (1993),Nine Months (1995),Cookie's Fortune (1999),Boogie Nights (1997),(NULL),D,,,,0,85264,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,"&quot;Joey, have you ever been in a Turkish Prison?&quot; is een beroemd citaat uit welke film?",Airplane,Naked Gun,Hot Shots,Scary Movie,(NULL),A,,,,0,85265,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,In welke film won Julia Roberts de Oscar voor beste actrice?,Pretty Woman (1990),Steel Magnolias (1989),August: Osage County (2013),Erin Brockovich (2000),(NULL),D,,,,0,85266,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Welke wezens waren de tegenstanders in Stephen King's &quot;Salem's Lot&quot;?,Weerwolven,Vampieren,Zombies,Genetische mutanten,(NULL),B,,,,0,85267,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,In welke van deze films speelt Denzel Washington NIET ''The Good Guy''?,Training Day (2001),Remember the Titans (2000),John Q (2002),The Equalizer (2014),(NULL),A,,,,0,85268,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,In welke film was Russell Crowe niet genomineerd voor een Oscar?,Cinderella Man (2005),The Insider (1999),Gladiator (2000),A Beautiful Mind (2001),(NULL),A,,,,0,85269,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,In welke film zijn Tom Hanks en Meg Ryan geen onderdeel van de cast?,Philadelphia (1993),You've Got Mail (1998),Joe Versus the Volcano (1990),Sleepless in Seattle (1993),(NULL),A,,,,0,85270,0,,1,1
"TV, FILM AND BOOKS",NONE,TEEN,30,Nederland,Hoe heet het personage Jeff Goldblum in 'Thor: Ragnarok' (2017)?,Grandmaster,Guardian,Great Lord,Emperor,(NULL),A,,,,0,85271,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Maak het citaat van Pride and Prejudice af: &quot;A lady's imagination is very? (De verbeelding van een dame is erg ?)&quot;?,Limited (Beperkt),Unusual (Ongebruikelijk),Rapid (Snel),Intelligent (intelligent),(NULL),C,,,,0,85272,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Maak het beroemde Scarface-citaat af &quot;Say hello to my little ? (Zeg hallo tegen mijn kleine ...&quot;)?,Friend (Vriend),Pal (Maat,Gun (Pistool),Man (Man),(NULL),A,,,,0,85273,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Voor welke film werd actrice Sharon Stone genomineerd voor Beste Actrice?,Casino (1995),Sliver (1993),The Quick and the Dead (1995),Basic Instinct (1992),(NULL),A,,,,0,85274,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Welke van deze films is niet geregisseerd door Ridley Scott?,Gladiator (2000),Matchstick Men (2003),American Gangster (2007),Sunshine (2007),(NULL),D,,,,0,85275,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,In welke film won actrice Anjelica Huston de Oscar voor beste bijrol?,Prizzi's Honor (1985),"Enemies, A Love Story (1989)",The Grifters (1990),The Crossing Guard (1995),(NULL),A,,,,0,85276,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,In welke film vraagt ??Jim Carrey &quot;Wanna hear the most annoying sound in the world (Wil je het meest irritante geluid ter wereld horen)&quot;?,The Cable Guy (1996),Dumb and Dumber (1994),Liar Liar (1997),"Me, Myself &amp; Irene (2000)",(NULL),B,,,,0,85277,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,In welke van deze films van M. Night Shyamalan speelde een auto-ongeluk geen centrale rol?,The Village (2004),The Sixth Sense (1999),Signs (2002),Unbreakable (2000),(NULL),A,,,,0,85278,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,In welke van deze films zijn Jonah Hill en Michael Cera niet samen te zien?,Sausage Party (2016),This Is the End (2013),Superbad (2007),The Sitter (2011),(NULL),D,,,,0,85279,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Voor welke film won Denzel Washington in 2001 de oscar voor beste acteur?,The Book of Eli,Man on Fire,Philadelphia,Training Day,(NULL),D,,,,0,85280,0,,1,1
QUICK THINKING,NONE,ADULT,30,Nederland,In dit vak is een van de getallen de som van twee andere. Wat is de som?,107,186,82,118,(NULL),C,,,,0,85281,0,,1,1
QUICK THINKING,NONE,TEEN,30,Nederland,In dit vak is een van de getallen de som van twee andere. Wat is de som?,107,186,82,118,(NULL),C,,,,0,85282,0,,1,1
QUICK THINKING,NONE,ADULT,30,Nederland,Welk item zit in het linkervak ??maar niet in het rechtervak?,Gitaar,Moersleutel,Schop,Hart,(NULL),C,,,,0,85283,0,,1,1
QUICK THINKING,NONE,TEEN,30,Nederland,Welk item zit in het linkervak ??maar niet in het rechtervak?,Gitaar,Moersleutel,Schop,Hart,(NULL),C,,,,0,85284,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Gang Signs and Prayers 'was het debuutalbum van 2017 van welke rapper?,Dave,Stormzy,J Hus,AJ Tracey,(NULL),B,,,,0,85285,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Ashley Frangipane is de echte naam van welke zangeres?,Lorde,Halsey,Dua Lipa,Mabel,(NULL),B,,,,0,85286,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,Waar zouden de Olympische Spelen van 2020 gehouden worden?,Rio,Londen,Tokyo,Hong Kong,(NULL),C,,,,0,85287,0,,1,1
BACK TO SCHOOL,NONE,TEEN,30,Nederland,Hoe heet het proces dat planten gebruiken om hun eigen voedsel te maken?,Fotosynthese,Videosynthese,Koken,Ademhaling,(NULL),A,,,,0,85288,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Wie heeft het album 'Graffiti U' uit 2018 uitgebracht?,Luke Bryan,Miranda Lambert,Keith Urban,Shania Twain,(NULL),C,,,,0,85289,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Suave Bandit 'is een synoniem voor welke songtitel?,Smooth Criminal,Cool Convict,Chill Outlaw,Trendy Thief,(NULL),A,,,,0,85290,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Wie waren de hoofdacts van Glastonbury 2019?,"Stormzy, The Killers, The Cure","ABBA, Queen, The Rolling Stones","BTS, NCT 127, Red Velvet","One Direction, Take That, The Wanted",(NULL),A,,,,0,85291,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,Welke 'Black Panther'-acteur stierf in augustus 2020 na een vierjarige strijd tegen darmkanker?,Chadwick Boseman,Michael B. Jordan,Daniel Kaluuya,Winston Duke,(NULL),A,,,,0,85292,0,,1,1
BACK TO SCHOOL,NONE,ADULT,30,Nederland,Wie schreef het gedicht 'A Poison Tree'?,William Blake,Lord Byron,John Keats,William Wordsworth,(NULL),A,,,,0,85293,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Met welk nummer begon Justin Bieber zijn carri?re?,Baby,One Time,One Less Lonely Girl,Boyfriend,(NULL),A,,,,0,85294,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Wat is de echte naam van rapper Cardi B's?,Onika Maraj,Belcalis Almanzar,Amethyst Kelly,Megan Pete,(NULL),B,,,,0,85295,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,Welk land gaf als eerste vrouwen stemrecht?,Engeland,Verenigde Staten,Nieuw Zeeland,Nederlands,(NULL),C,,,,0,85296,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,"Dit type trein, uitgevonden in het Victoriaans-tijdperk, is wat voor soort trein?",Stoom,Rook,Kolen,Tsjoek-tsjoek,(NULL),A,,,,0,85297,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,Nederland,Hoe heet dit dier?,Struisvogel,Emu,Flamingo,Pauw,(NULL),A,,,,0,85298,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,In Lauvs nummer 'Never Not' wat zal hij 'nooit niet' doen?,Leave You,Forget About You,Think About You,Be Without You,(NULL),C,,,,0,85299,0,,1,1
BACK TO SCHOOL,NONE,TEEN,30,Nederland,"Ik ontwikkelde het concept van vaccins, inclusief het cre?ren van het pokkenvaccin, wie ben ik?",Edward Jenner,John Snow,Louis Pasteur,Alexander Fleming,(NULL),A,,,,0,85300,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Taylor Swift werd in 2005 na een optreden gespot op welke locatie in Nashville?,The Bluebird Cafe,The Station Inn,Mercy Lounge,Nashville Palace,(NULL),A,,,,0,85301,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,Nederland,Welk van deze schaakstukken heeft de meeste waarde op een schaakbord?,Pion,Koningin,Paard,Loper,(NULL),B,,,,0,85303,0,,1,1
BACK TO SCHOOL,NONE,ADULT,30,Nederland,"Dit is de langste rivier van Azi?, hoe heet deze?",Rivier Yangtze,Gele Rivier,Lena Rivier,Mekong Rivier,(NULL),A,,,,0,85304,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Welke Britse rapper is helaas omgekomen bij een auto-ongeluk op weg naar een optreden in februari 2019?,Cadet,Stormzy,Chip,Ne-Yo,(NULL),A,,,,0,85305,0,,1,1
BACK TO SCHOOL,NONE,TEEN,30,Nederland,Hoe heet deze bezienswaardigheid in Londen?,Westminster Abbey,St Pauls Cathedral,Northminster Abbey,St Marks Cathedral,(NULL),B,,,,0,85306,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,"Ik ontdekte evolutie, wie ben ik?",Charles Darwin,Alexander Graham Bell,Thomas Edison,Albert Einstein,(NULL),A,,,,0,85307,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,Wie heeft de meeste Grand Slam-titels gewonnen?,Serena Williams,Venus Williams,Naomi Osaka,Coco Gauff,(NULL),A,,,,0,85308,0,,1,1
PUB QUIZ,NONE,ADULT,30,Nederland,Wat is de volledige naam van Barbie?,Barbara Margaret Robinson,Barbara Millicent Roberts,Barbara Katherine Williams,Barbara Emma Fisher,(NULL),B,,,,0,85309,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,"Welke popster werd geboren in Halifax, Yorkshire?",Ed Sheeran,Sam Smith,Paloma Faith,Jade Thirwall,(NULL),A,,,,0,85310,0,,1,1
BACK TO SCHOOL,NONE,ADULT,30,Nederland,Welke is de zeldzaamste bloedgroep?,O Negatief,AB Negatief,B Negatief,AB Positief,(NULL),B,,,,0,85311,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,"Wat is de achternaam van de broers Isaac, Taylor en Zac die de hitsingle 'MmmBop' zongen?",Rush,Ramones,Jamiroquai,Hanson,(NULL),D,,,,0,85312,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Wiens girl (meisje) wenste Rick Springfield dat hij had?,Dave's Girl,Frankie's Girl,Jessie's Girl,Louis' Girl,(NULL),C,,,,0,85313,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Welke nationaliteit heeft Sia?,Nieuw-Zeelands,Amerikaans,Brits,Australisch,(NULL),D,,,,0,85314,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,"Wanneer won Liverpool FC voor het laatst de Premier League, voordat het in 2020 won?",1990,2006,1995,2003,(NULL),A,,,,0,85315,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,Nederland,In welk jaargetijde is de vogeltrek?,Lente,Zomer,Herfst,Winter,(NULL),D,,,,0,85316,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,"Welk kruid is dit, dat gewoonlijk in een recept wordt gebruikt bij het maken van vulling?",Salie,Basilicum,Oregano,Mint,(NULL),A,,,,0,85317,0,,1,1
PUB QUIZ,NONE,ADULT,30,Nederland,Hoe lang is de Chinese muur?,63.000 km,21.000 km,160 km,1.600 km,(NULL),B,,,,0,85318,0,,1,1
BACK TO SCHOOL,NONE,TEEN,30,Nederland,In welke maand staat de aarde het dichtst bij de zon?,Januari,Juli,September,Mei,(NULL),A,,,,0,85319,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,"Hoe heet de hoofdpersoon in de hitmusical 'Sister Act', die ook door Whoopi Goldberg werd gespeeld in de filmversie?",Deloris Van Cartier,Katherine Carmen Wilson,Andrea Mary Patrick,Tina LaRocca,(NULL),A,,,,0,85320,0,,1,1
BACK TO SCHOOL,NONE,TEEN,30,Nederland,In welke stad is dit beroemde casino?,Las Vegas,Cannes,Monte Carlo,Pointe-au-Pic,(NULL),C,,,,0,85321,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,Nederland,Hoe heet de slechte vrouw die een jas wil maken van dalmati?rs in '101 dalmati?rs'?,Cruella de Vil,Maleficent,Ursula,Queen of Hearts,(NULL),A,,,,0,85322,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Welke single van Macklemore uit 2015 werd beschreven als een hiphopreproductie van Mark Ronsons 'Uptown Funk'?,Downtown,Midtown,Uptown Vibe,Downtown Girl,(NULL),A,,,,0,85323,0,,1,1
PUB QUIZ,NONE,ADULT,30,Nederland,"Hoe heet de aandoening die wordt veroorzaakt door een laag zuurstofgehalte in het bloed, waardoor de huid blauwachtig van kleur wordt?",Caeruleum,Cilium,Edema,Cyanose,(NULL),D,,,,0,85324,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,"Als iemand hepatitis A heeft, welk orgaan wordt dan aangetast?",De lever,De dikke darm,De buik,De nieren,(NULL),A,,,,0,85325,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,"Welk schip dat beweerde onzinkbaar te zijn, is in 1912 gezonken?",Kiangya,Dona Paz,Titanic,Toya Maru,(NULL),C,,,,0,85326,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,Welke bonen werden in Mexico gebruikt als betaling voor goederen en diensten?,Cacao,Koffie,Bruine,Zwarte,(NULL),A,,,,0,85327,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Wie heeft de roman 'The Great Gatsby (De grote Gatsby)' geschreven?,F. Scott Fitzgerald,J. Scott Fitzgerald,Ernest Hemingway,John Steinbeck,(NULL),A,,,,0,85328,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Cat Valentine van de Nickelodeon show ''Victorious'' werd gespeeld door welke zangeres?,Victoria Justice,Ariana Grande,Miley Cyrus,Dove Cameron,(NULL),B,,,,0,85329,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,De Britse rapper 'Dave' heeft welk piano diploma?,Graad 7,Graad 8,Graad 3,Graad 5,(NULL),A,,,,0,85330,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,Nederland,In welke Italiaanse stad speelt Shakespeares toneelstuk 'Romeo en Julia' zich af?,Verona,Milaan,Veneti?,Rome,(NULL),A,,,,0,85331,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,Wat is de naam voor dieren die vlees eten?,Carnivoren,Herbivoren,Omnivoren,Calivoren,(NULL),A,,,,0,85332,0,,1,1
PUB QUIZ,NONE,ADULT,30,Nederland,Uit welk land komt trappistakaas vandaan?,Oostenrijk,Roemeni?,Hongarije,Slowakije,(NULL),C,,,,0,85333,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,Nederland,Welk dier vindt Roodkapje in het bed van haar oma?,Hond,Wolf,Leeuw,Beer,(NULL),B,,,,0,85334,0,,1,1
BACK TO SCHOOL,NONE,ADULT,30,Nederland,Wie heeft de menselijke cel ontdekt?,Richard Hooke,Robert Hooke,Matthew Hooke,William Hooke,(NULL),B,,,,0,85335,0,,1,1
BACK TO SCHOOL,NONE,ADULT,30,Nederland,Welke van deze is een voorbeeld van een kwantor?,Er waren veel mensen bij het concert,Het concert zat vol,De mensen bij het concert hadden plezier,Het concert was vol en levendig,(NULL),A,,,,0,85336,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,"Wat is de naam van deze auteur, het meest bekend vanwege het cre?ren van de fictieve detectives 'Hercule Poirot' en 'Miss Marple'?",Margaret Atwood,Agatha Christie,Sylvia Plath,Harper Lee,(NULL),B,,,,0,85337,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,Wat is de psychologische term voor de behoefte om dingen ordelijk en gelijk te hebben?,Perfectionisme,Symmetricisme,Antidisorderlium,Keurig,(NULL),A,,,,0,85338,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,Vul de naam van dit historische bouwwerk in 'De ____ Muur',Chinese,Japanse,Mexicaanse,Vietnamese,(NULL),A,,,,0,85339,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,Nederland,"Borstcrawl, Rugslag en Vlinderslag zijn namen van acties in welke sport?",Wielrennen,Honkbal,Badminton,Zwemmen,(NULL),D,,,,0,85340,0,,1,1
PUB QUIZ,NONE,TEEN,30,Nederland,Welke stof wordt gemaakt door rupsen?,Zijde,Fluweel,Linnen,Katoen,(NULL),A,,,,0,85341,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,"The truth will set you free. But first, it'll piss you off' is de openingszin van welk nummer met Rihanna?",Lemon,Lime,Orange,Coolade,(NULL),A,,,,0,85342,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Wie zingt het nummer 'Promiscuous' uit 2006?,Nelly Furtado,Kelly Rowland,Alicia Keys,Beyonce,(NULL),A,,,,0,85343,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Bruno Mars en Cardi B werkten samen aan welke single uit 2018?,Uptown Funk,Finesse,Bad and Boujee,Dinero,(NULL),B,,,,0,85344,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,"Deze man was de leider van de Labour-partij, wie is hij?",Jeremy Hunt,Keir Starmer,Boris Johnson,Jeremy Corbyn,(NULL),D,,,,0,85345,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Wie heeft het album 'DAYTONA' uit 2018 uitgebracht?,Pusha T,Kid Cudi,Big Sean,2 Chainz,(NULL),A,,,,0,85346,0,,1,1
BACK TO SCHOOL,NONE,ADULT,30,Nederland,Waar klagen Nederlandsers veruit het meest over?,Werk,Het weer,Jaargetijde,TV programma's,(NULL),B,,,,0,85347,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,"Welke Australische stad is dit, met een beroemd operahuis?",Melbourne,Sydney,Perth,Brisbane,(NULL),B,,,,0,85348,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,"Ik was koningin van Egypte en stierf door mij door een giftige slang te laten bijten, wie ben ik?",Victoria,Cleopatra,Elizabeth,Sophia,(NULL),B,,,,0,85349,0,,1,1
"TV, FILM AND BOOKS",NONE,TEEN,30,Nederland,Wie schreef de epos 'De Ilias'?,Virgil,Plato,Ovid,Homer,(NULL),D,,,,0,85350,0,,1,1
BACK TO SCHOOL,NONE,TEEN,30,Nederland,"Dit is Parliament House in de hoofdstad van Australi?, welke stad is het?",Sydney,Canberra,Melbourne,Brisbane,(NULL),B,,,,0,85352,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Wie werd een Social media hype (meme) na zijn dansbewegingen in de videoclip 'Hotline Bling'?,Kanye,Machine Gun Kelly,Drake,Shawn Mendes,(NULL),C,,,,0,85353,0,,1,1
BACK TO SCHOOL,NONE,TEEN,30,Nederland,De Golden Gate Bridge is een bekend herkenningspunt in welke stad?,Chicago,San Francisco,Boston,Philadelphia,(NULL),B,,,,0,85354,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,Nederland,Hoeveel dagen zitten er in een jaar?,100,365,350,385,(NULL),B,,,,0,85355,0,,1,1
BACK TO SCHOOL,NONE,TEEN,30,Nederland,Welke planeet in ons zonnestelsel heeft de meeste manen?,Jupiter,Mars,Saturnus,Mercurius,(NULL),C,,,,0,85356,0,,1,1
BACK TO SCHOOL,NONE,TEEN,30,Nederland,Ik liep voorop bij de afschaffing van apartheid in Zuid-Afrika en was van 1994 tot 1999 president van Zuid-Afrika. Wie ben ik?,Thabo Mbeki,Nelson Mandela,Martin Luther King,Malcom X,(NULL),B,,,,0,85357,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,R&amp;B staat voor wat als het over muziekgenre gaat?,Rhythm and Bass,Rhythm and Blues,Red and Blue,Rock and Blues,(NULL),B,,,,0,85358,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Wat is het snelste rapnummer van Eminem?,The Real Slim Shady,Lose Yourself,Not Afraid,Rap God,(NULL),D,,,,0,85359,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,Welke van deze is geen synoniem voor slim?,Nauwkeurig,Intelligent,Verstandig,Wijs,(NULL),A,,,,0,85360,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,Welke van de woorden in deze zin is het zelfstandig naamwoord? De geur van de cake was zo verleidelijk,Geur,Verleidelijk,De,Cake,(NULL),D,,,,0,85361,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Wat is de echte naam van artiest The Weeknd?,Abel Tesfaye,Aubrey Graham,Jacques Webster II,Ari Leff,(NULL),A,,,,0,85362,0,,1,1
BACK TO SCHOOL,NONE,ADULT,30,Nederland,Op de plaats van een nucleaire ramp ligt dit verlaten pretpark. Waar is dit?,Three Mile Island,Chernobyl,Fukushima,Hiroshima,(NULL),B,,,,0,85363,0,,1,1
BACK TO SCHOOL,NONE,ADULT,30,Nederland,Hoe wordt een groep kwallen genoemd?,Koorts,School,Rilling,Ravijn,(NULL),D,,,,0,85365,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,In welke Europese stad kan je het Colosseum vinden?,Rome,Parijs,Londen,Athene,(NULL),A,,,,0,85366,0,,1,1
PUB QUIZ,NONE,ADULT,30,Nederland,Hoeveel onweersbuien vinden er elke dag op aarde plaats?,45000,100000,1000,15000,(NULL),A,,,,0,85367,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,Welk essentieel gas is belangrijk om te kunnen ademen?,Kooldioxide,Stikstof,Zuurstof,Helium,(NULL),C,,,,0,85368,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,In 2014 kon iedereen met een Itunes -account gratis het album 'Songs of Innocence' downloaden. Welke band heeft dit album opgenomen?,Depeche Mode,The Darkness,U2,The Kooks,(NULL),C,,,,0,85370,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Welk 'country rap'-nummer uitgebracht door Lil Nas X scoorde een recordaantal van 19 opeenvolgende weken op nummer 1 in de Top 100-hitlijst?,New Town Road,Old City Road,New City Road,Old Town Road,(NULL),D,,,,0,85371,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,Nederland,Welke van deze legendes stonden in de jaren 2010 niet bovenaan de Top 100-hitlijst?,Selena Gomez,Miley Cyrus,Demi Lovato,Jonas Brothers,(NULL),C,,,,0,85372,0,,1,1
PUB QUIZ,NONE,ADULT,30,Nederland,Hoe heet het als de galblaas wordt verwijderd?,Cystectomie,Cholecystectomie,Cardiografie,Cliodochectomie,(NULL),B,,,,0,85373,0,,1,1
BACK TO SCHOOL,NONE,JUNIOR,30,Nederland,Welke planeet is de grootste in ons zonnestelsel?,Jupiter,Saturnus,Mercurius,Mars,(NULL),A,,,,0,85374,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Natalie Imbruglia had in 1997 een hitsingle met welk nummer?,Scorn,Torn,Thorns,Born,(NULL),B,,,,0,85375,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,Nederland,Welke sport wordt er in de afbeelding gespeeld?,Schaatsen,IJs Polo,IJshockey,IJs Lacrosse,(NULL),C,,,,0,85376,0,,1,1
