CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
"TV, FILM AND BOOKS",FACT,"TEEN,ADULT",30,Belgium,"Hoe heet de themazender van Studio 100, die zich met diverse kookprogramma's richt op de foodie ?",Mmm,Lekker,Njamm,Culi TV,,C,,,,0,163108,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,"Ivan is de zanger van de Wilde Boerendochter, Martin is een tv-reportage-maker.  Wat is de familienaam van deze broers ?",Van Eeghem,Heylen,Grootaers,Van Molle,,B,,,,0,163112,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,"Herman is de quizmaster bij uitstek, zijn broer Frank is een charmezanger met artiestennaam Frank Galan.  Wat is de familienaam van deze broers ?",Van Eeghem,Heylen,Grootaers,Van Molle,,D,,,,0,163116,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,"Kurt was de presentator van de Drie Wijzen, Marc een te vroeg gestorven acteur.  Wat is de familienaam van deze broers ?",Van Eeghem,Heylen,Grootaers,Van Molle,,A,,,,0,163120,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,"Walter is zanger van De Kreuners, Alain was ooit hoofdredacteur van P-Magazine.  Wat is de familienaam van deze broers ?",Van Eeghem,Heylen,Grootaers,Van Molle,,C,,,,0,163124,0,,0,1
PUB QUIZ,FILM,"TEEN,ADULT",30,Belgium,Welk muziekfestival wordt georganiseerd door de broertjes De Beers ?,Rock Werchter,Tomorrowland,Pukkelpop,Graspop,,B,,,,0,163128,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welk muziekfestival wordt georganiseerd door Herman Schueremans ?,Rock Werchter,Tomorrowland,Pukkelpop,Graspop,,A,,,,0,163134,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welk muziekfestival wordt georganiseerd door Chokri Mahassine ?,Rock Werchter,Tomorrowland,Pukkelpop,Graspop,,C,,,,0,163138,0,,0,1
"TV, FILM AND BOOKS",FACT,"JUNIOR,TEEN,ADULT",30,Belgium,"De titel van welk schilderij is ook de naam van een populaire Ketnet-reeks rond Vladimir, Wilko en Keelin ?",Zonnebloemen,Melkmeisje,Elfenheuvel,Nachtwacht,,D,,,,0,163142,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,Hoe heet het sinds 2002 uitgezonden jeugdjournaal van Ketnet ?,Karrewiet,Karrewiel,Karrewiek,Karrewief,,A,,,,0,163147,0,,0,1
PUB QUIZ,FILM,"TEEN,ADULT",30,Belgium,Hoe heet het sensuele lingerielabel van de Gentse Murielle Scherre ?,La Fille d'I,La Fille d'U,La Fille d'O,La Fille d'A,,C,,,,0,163153,0,,0,1
"TV, FILM AND BOOKS",FACT,"TEEN,ADULT",30,Belgium,Welke nogal onhandige stripfiguur heet in het Frans Gaston Lagaffe ?,Geert Flater,Guust Flater,Gaston Flater,Gerard Flater,,B,,,,0,163158,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,"Hoe heette de stuntelige vriend van Jef, beroepshalve cipier, die de favoriete schietschijf was in de Kotmadam ?",Filemon,Max,Odilon,Gaston,,C,,,,0,163847,0,,0,1
PUB QUIZ,FILM,"TEEN,ADULT",30,Belgium,Welke meertalige Belgische zanger stroomt ook door Firenze ?,Tiber,Tura,Brel,Arno,,D,,,,0,163851,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,"Welke voornaam kan je linken met Tremelo, Molokai en Jozef de Veuster ?",Theresa,Damiaan,Donaat,Stefaan,,B,,,,0,163855,0,,0,1
SOUND AND MUSIC,FACT,"TEEN,ADULT",30,Belgium,"Van welke Vlaamse popband zijn de nummers Tunnels, Goud en Grip ?",Bazart,Oscar & The Wolf,Clouseau,Mama's Jasje,,A,,,,0,163859,0,,0,1
PUB QUIZ,MUSIC,"TEEN,ADULT",30,Belgium,Welke Vlaamse keukenbouwer werd in 1919 opgericht en wordt nu geleid door Koen De Schepper en Fabienne Martens ?,DSM,Dovy,De Abdij,De Keukenbouwer,,A,,,,0,163863,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welk snoepjesbedrijf werd opgericht door Hans Riegel in Bonn ?,Haribo,Hollywood,Hans BonnBonn,Leonidas,,A,,,,0,163867,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welke Belgische voetbalploeg wordt ook wel eens aangeduid met de bijnaam The Great Old ?,Club Brugge,Antwerp,Anderlecht,Standard,,B,,,,0,163871,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Hoe heet het gewezen mijnencomplex in Winterslag dat herrees als een heus bezoekerscentrum ?,A-Mine,D-Mine,B-Mine,C-Mine,,D,,,,0,163875,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welke veel voorkomende naam voor hotels of herbergen was ook de naam van de brouwerij van de familie Vanden Stock ?,Primus,Belle Vue,Jupiler,Le Jardin,,B,,,,0,163879,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Hoe heet de Waalse tegenhanger van vervoermaatschappij De Lijn?,MIVB,TEC,La Ligne,Veolia,,B,,,,0,163883,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Hoe heet de Brusselse tegenhanger van vervoermaatschappij De Lijn?,MIVB,TEC,La Ligne,Veolia,,A,,,,0,163887,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Waarvoor staat de letter A in de afkorting GAS-boete ?,Ambetant,Administratief,Aanvullend,Anders,,B,,,,0,163891,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,"Langs welke autostrade liggen de afritten Aalst, Wetteren en Affligem ?",E17,E40,E403,E313,,B,,,,0,163895,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,"Langs welke autostrade liggen de afritten Waregem, Deinze en St-Niklaas ?",E17,E40,E403,E313,,A,,,,0,163899,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,"Langs welke autostrade liggen de afritten Torhout, Roeselare en Izegem ?",E17,E40,E403,E313,,C,,,,0,163903,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,"Langs welke autostrade liggen de afritten Herentals, Geel en Beringen ?",E17,E40,E403,E313,,D,,,,0,163907,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welke van deze 4 megadancings ligt/lag in Lier ?,Carré,Lagoa,Boccaccio,La Rocca,,D,,,,0,163911,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welke van deze 4 megadancings ligt/lag in Willebroek ?,Carré,Lagoa,Boccaccio,La Rocca,,A,,,,0,163915,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welke van deze 4 megadancings ligt/lag in Menen ?,Carré,Lagoa,Boccaccio,La Rocca,,B,,,,0,163919,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welke van deze 4 megadancings ligt/lag in Destelbergen ?,Carré,Lagoa,Boccaccio,La Rocca,,C,,,,0,163923,0,,0,1
PUB QUIZ,FACT,"JUNIOR,TEEN,ADULT",30,Belgium,Welke Vlaamse gemeente is bekend van zijn abdij en zijn uitgeverij van jeugdtijdschriften zoals Zonnekind en Zonneland ?,Westmalle,Turnhout,Averbode,Tongerlo,,C,,,,0,163927,0,,0,1
BREAKING NEWS,FACT,"TEEN,ADULT",30,Belgium,Welke rivier was verantwoordelijk voor de zware overstromingen in Pepinster en Verviers in de zomer van 2021 ?,Lesse,Amblève,Vesder,Ourthe,,C,,,,0,163935,0,,0,1
BREAKING NEWS,POLITICS,"TEEN,ADULT",30,Belgium,Welke Vlaamse gewichthefster met toepasselijke naam werd op de Spelen in Tokyo mooi vijfde ?,De Sterke,Sterckx,De Macht,Kilo,,B,,,,0,163940,0,,0,1
PUB QUIZ,POLITICS,"TEEN,ADULT",30,Belgium,Welke Gentse wijk en eindpunt van Tramlijn 4 is ook een Europese hoofdstad ?,Roma,Paris,Porto,Moscou,,D,,,,0,163946,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,"Welke zaal in Borgerhout, vroeger een cinema, is ook een Europese hoofdstad ?",Roma,Paris,Porto,Moscou,,A,,,,0,163950,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,De voornaam van de gewezen Limburgse voetbalspeler/-trainer Janssen is ook een attractie in Blankenberge en een regenworm.  Welke naam ?,Piet,Riet,Pim,Pier,,D,,,,0,163954,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Wat is de bijnaam van de inwoners van Antwerpen ?,Sinjoren,Ajuinen,Maneblussers,Stroppen,,A,,,,0,163958,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Wat is de bijnaam van de inwoners van Aalst ?,Sinjoren,Ajuinen,Maneblussers,Stroppen,,B,,,,0,163962,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Wat is de bijnaam van de inwoners van Mechelen ?,Sinjoren,Ajuinen,Maneblussers,Stroppen,,C,,,,0,163966,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Wat is de bijnaam van de inwoners van Gent ?,Sinjoren,Ajuinen,Maneblussers,Stroppen,,D,,,,0,163970,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,"Met hoeveel zijn de bekende modeontwerpers van de Antwerpse X, waarvan Dirk Bikkembergs er één is ?",4,5,6,7,,C,,,,0,165075,0,,0,1
PUB QUIZ,FACT,"JUNIOR,TEEN,ADULT",30,Belgium,Wiens naamdag valt op 11 november en wordt vooral in Aalst herdacht ?,St Niklaas,St Maarten,St Pieter,St Sebastiaan,,B,,,,0,165079,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welk van deze voetbalclubs speelt niet in een Belgische provinciehoofdstad ?,Standard,Beerschot,Cercle,Charleroi,,D,,,,0,165084,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welk van deze spelers scoorde niet voor de Rode Duivels op het WK voetbal 2018 in Rusland ?,Chadli,Naingolan,De Bruyne,Fellaini,,B,,,,0,165089,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welk van deze spelers scoorde niet voor de Rode Duivels op het EK 2016 in Frankrijk ?,Kompany,Naingolan,Lukaku,Hazard,,A,,,,0,165093,0,,0,1
PUB QUIZ,FACT,"JUNIOR,TEEN,ADULT",30,Belgium,Hoe heet de jaarlijkse benefietactie die sinds 2015 wordt georganiseerd door de commerciele zender vtm ?,Zwarte Voetendag,Blauwe Ogendag,Groene Vingersdag,Rode Neuzendag,,D,,,,0,165097,0,,0,1
"TV, FILM AND BOOKS",FACT,"TEEN,ADULT",30,Belgium,"De presentatrices wisselden al eens, maar de presentator van Tien om te Zien bleef al die jaren dezelfde.  Welke zanger ?",Will Tura,Gunther Levi,Koen Wauters,Willy Sommers,,D,,,,0,165102,0,,0,1
SOUND AND MUSIC,FACT,"JUNIOR,TEEN,ADULT",30,Belgium,Welk van de volgende voornamen is geen voornaam van één van de zangers van De Romeo's ?,Gunther,Kristof,Chris,Davy,,B,,,,0,165110,0,,0,1
BREAKING NEWS,MUSIC,"TEEN,ADULT",30,Belgium,Wat is de nieuwe naam van de politieke partij sp.A ?,Achteruit,Vooruit,Links,Rechts,,B,,,,0,165116,0,,0,1
"TV, FILM AND BOOKS",POLITICS,"TEEN,ADULT",30,Belgium,Wie was nooit de stem achter en de hand in de populaire tv-hond Samson ?,Peter Thyssen,Danny Verbiest,Dirk Bosschaert,Iwein Segers,,D,,,,0,165121,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,Welk soort dier is Hedwig uit Harry Potter ?,Hond,Uil,Kat,Arend,,B,,,,0,165125,0,,0,1
SOUND AND MUSIC,FILM,"TEEN,ADULT",30,Belgium,In welk jaar won Belgie met Sandra Kim het Eurovisie Songfestival ?,1976,1986,1996,1982,,B,,,,0,165130,0,,0,1
"TV, FILM AND BOOKS",MUSIC,"TEEN,ADULT",30,Belgium,Welk populair komisch duo had de familienamen Berghmans en Martin ?,Gaston & Leo,Raf & Ronny,Debby & Nancy,Bassie & Adriaan,,A,,,,0,165135,0,,0,1
BREAKING NEWS,FILM,"TEEN,ADULT",30,Belgium,Wat is de nieuwe naam van de fusiegemeente bestaande uit de gemeentes Zingem en Kruishoutem in Oost-Vlaanderen ?,Kruisem,Rooigemdal,Molenkouter,Wallegem,,A,,,,0,165139,0,,0,1
BREAKING NEWS,POLITICS,"TEEN,ADULT",30,Belgium,Van welke failliete winkelketen was de slogan 'What A Shoe Can Do' ?,Shoe Discount,Torfs,Bristol,Brantano,,D,,,,0,165143,0,,0,1
PUB QUIZ,POLITICS,"TEEN,ADULT",30,Belgium,"Welke bekende theoloog en flauwe grappenmaker was rector van de KU Leuven, en deelt zijn naam met een schoenenketen ?",Rik Van Haren,Rik Torfs,Rik Pronti,Rik Deichmann,,B,,,,0,165147,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,"Wie scoorde in 2018 het beslissende doelpunt in de WK-match tegen Japan, die de Rode Duivels naar de kwartfinale bracht ?",Fellaini,De Bruyne,Lukaku,Chadli,,D,,,,0,165151,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Hoeveel seconden na de inworp van doelman Courtois scoorde Chadli de beslissende 3-2 tegen Japan op het WK 2018 ?,24,14,34,4,,B,,,,0,165155,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,"Hoe heet een van de populairste podcasts van Vlaanderen over truecrime, gemaakt door Laura en Silke ?",Moordzaken,Crime Scene,De Volksjury,Het Tribunaal,,C,,,,0,165159,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,"Hoe heet de populaire podcast van de VRT, waarin elke maandag wordt teruggekeken op het voorbije voetbalweekend ?",De Toog,De Tribune,De Bank,De Kleedkamer,,B,,,,0,165163,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Wat is de Aldi-tegenhanger van de bekende Zwan-worstjes ?,Panda,Tiger,Lion,Duplo,,A,,,,0,165167,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Onder welke merknaam verkoopt Aldi zijn frisdranken zoals bvb cola ?,Ocean,Lake,Sea,River,,D,,,,0,165171,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,In welke gemeente staat de bekendste suikerfabriek van Belgie ?,Vieren,Tienen,Achten,Drieen,,B,,,,0,165175,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Hoe worden de suikertjes van Tienen in Franstalig Belgie genoemd ?,Liège,Léau,Tirlemont,La Hulpe,,C,,,,0,165179,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Hoeveel verschillende regeringen leidde Wilfried Martens tussen 1979 en 1992 ?,7,8,9,6,,C,,,,0,165183,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Wie is met 9 stuks recordhouder wat betreft het aantal regeringen als premier van Belgie ?,Wilfried Martens,Jean-Luc Dehaene,Gaston Eyskens,Guy Verhofstadt,,A,,,,0,165187,0,,0,1
"TV, FILM AND BOOKS",FACT,"JUNIOR,TEEN,ADULT",30,Belgium,In welke Urbanus-film hadden politici Martens en Van Miert een cameo als wegenwerkers ?,Hector,Koko Flanel,De 7de Hemel,Daens,,A,,,,0,165191,0,,0,1
"TV, FILM AND BOOKS",FACT,"JUNIOR,TEEN,ADULT",30,Belgium,In welke Urbanus-film speelt de komiek een weesjongen die bij zijn nonkel gaat wonen ?,Hector,Koko Flanel,De 7de Hemel,Daens,,A,,,,0,165196,0,,0,1
"TV, FILM AND BOOKS",FACT,"JUNIOR,TEEN,ADULT",30,Belgium,Welke Urbanus-film speelt zich af in de modewereld ?,Hector,Koko Flanel,De 7de Hemel,Daens,,B,,,,0,165202,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,In welke Urbanus-film is Bea Van der Maat de love-interest van de komiek ?,Hector,Koko Flanel,De 7de Hemel,Daens,,B,,,,0,165214,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,In welke Urbanus-film is Renée Soutendijk de tegenspeelster van de komiek ?,Hector,Koko Flanel,De 7de Hemel,Daens,,C,,,,0,165220,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,Welke te vroeg overleden Nederlandse actrice was te zien in de Urbanus-film Hector en in De Gulle Minnaar ?,Willeke van Amelrooij,Monique van de Ven,Renée Soutendijk,Sylvia Millecam,,D,,,,0,165908,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,Welke Vlaamse film van Erik Van Looy speelt zich af in het Leuvense studentenmilieu ?,De Praeses,De Cantus,Ad Fundum,Teamspirit,,C,,,,0,165913,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,Hoe heet de oudste dochter van tienermama Stephanie Planckaert ? Ze maakte samen met haar mama een programma over tienerzwangerschappen.,Iluna,Elara,Noa,Christa,,A,,,,0,165917,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,Welk van volgende namen is geen voornaam van één van de kleinkinderen van Eddy Planckaert ?,Mageno,Iluna,Yukka,Francesco,,D,,,,0,165922,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,Welk van volgende namen is geen voornaam van één van de kleinkinderen van Jean-Marie Pfaff ?,Keano,Liam,Bruce,Lindsay,,D,,,,0,165928,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Welke overwinning staat niet op het palmares van Eddy Planckaert ?,Ronde van Vlaanderen,WK op de weg,Parijs-Roubaix,Groene Trui in de Tour,,B,,,,0,165934,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Bij welk van volgende clubs speelde doelman Jean-Marie Pfaff nooit ?,Galatasaray,SK Beveren,Lierse,Bayern München,,A,,,,0,165940,0,,0,1
PUB QUIZ,FILM,"JUNIOR,TEEN,ADULT",30,Belgium,Al sinds 1994 maakt Luk Wyns met zijn Backeljau-stemmetjes de radiospots voor deze winkelketen.  Welke ?,Gamma,Hubo,Hema,Brico,,A,,,,0,165950,0,,0,1
"TV, FILM AND BOOKS",FACT,"TEEN,ADULT",30,Belgium,Chateau Planckaert was gebaseerd op een gelijkaardig Nederlands programma.  Hoe heet de familie en het chateau daar ?,Juniland,Apriland,Juliand,Meiland,,D,,,,0,165957,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,In welke Duitse soap had Jean-Marie Pfaff in 2015 een gastrolletje ?,Sturm der Liebe,Die Schwarzwaldkilinik,Verbotene Liebe,Rote Rosen,,A,,,,0,166534,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,In welk van deze films wordt de hoofdrol NIET gespeeld door Jan Decleir ?,Daens,Antonia,Dag Sinterklaas,Hector,,D,,,,0,166538,0,,0,1
SOUND AND MUSIC,MUSIC,"TEEN,ADULT",30,Belgium,Hoe heet de begeleidingsgroep van muzikant/acteur Wim Opbrouck ?,De Haaien,De Walvisjes,De Dolfijntjes,De Bomen,,C,,,,0,166542,0,,0,1
"TV, FILM AND BOOKS",MUSIC,"TEEN,ADULT",30,Belgium,Uit welk Woestijnvis-programma komt het legendarische typetje Gerrit Callewaert uit Bavikhove ?,Het Eiland,Hallo Belgie,In De Gloria,Man Bijt Hond,,C,,,,0,166548,0,,0,1
"TV, FILM AND BOOKS",MUSIC,"TEEN,ADULT",30,Belgium,"Uit welke Vlaamse reeks komen de personages Guido Palmans, Michel Drets en Alain Van Dam ?",Het Eiland,Callboys,De Ronde,Eigen Kweek,,A,,,,0,166552,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,"Uit welke Vlaamse reeks komt de legendarische oneliner 'A je moe kakk'n, moe je kakk'n' ?",Het Eiland,Callboys,De Ronde,Eigen Kweek,,C,,,,0,166558,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,"Uit welke Vlaamse reeks komende personages Devon, Jay, Randy en Wes ?",Het Eiland,Callboys,De Ronde,Eigen Kweek,,B,,,,0,166562,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,In welke Vlaamse reeks draait alles rond de West-Vlaamse boerenfamilie Welvaert ?,Het Eiland,Callboys,De Ronde,Eigen Kweek,,D,,,,0,166566,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,Van welk tv-programma was de begingeneriek 5 seizoenen lang het nummer Promises of No Man's Land van Blaudzun ?,De Kliniek,De Buurtpolitie,SOS 112,De Noodcentrale,,B,,,,0,166570,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,Hoe heet het personage van Andy Peelman in de populaire reeks de Buurtpolitie ?,Koen Baetens,Koen Wauters,Koen Crucke,Koen Naert,,A,,,,0,166574,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,In welke Ketnet-reeks van Studio 100 bestaat de muziek vooral uit Engelse versies van Nederlandstalige Studio-100-nummers ?,Campus 10,Campus 12,Campus 8,Campus 14,,B,,,,0,166579,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,"In welke Vlaamse jeugdserie heten de hoofdpersonages Steve, Birgit, Zoe, Tom, Akke en Jasmijn ?",ROX,W817,Nachtwacht,Het Huis Anubis,,B,,,,0,166585,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,Welke naam is geen personage uit de jeugdreeks W817 ?,Jasmijn,Birgit,Akke,Vlad,,D,,,,0,166591,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,"In welke Vlaamse jeugdserie heten de hoofdpersonages Pol, Napoleon en Ann ?",Merlina,Postbus X,Interflix,D5R,,A,,,,0,166597,0,,0,1
"TV, FILM AND BOOKS",FILM,"JUNIOR,TEEN,ADULT",30,Belgium,"In welke Vlaamse jeugdserie heten de hoofdpersonages Pol, Jessie, mevrouw Pluym en Bodo van het Melkhuisje ?",Merlina,Postbus X,Interflix,D5R,,B,,,,0,166603,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,"Welke acteur speelde zowel in Merlina, Postbus X als in Interflix de weerkerende rol van Policarpus 'Pol' Tack ?",Ludo Hellinx,Paul Ricour,Jan Reussens,Chris Van den Durpel,,B,,,,0,166609,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,In welke Vlaamse jeugdserie komt het personage Policarpus 'Pol' Tack niet voor ?,Postbus X,Interflix,Merlina,De Ravenburgse Post,,D,,,,0,166614,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,Welke danser/choreograaf uit de jury van heel wat dansprogramma's wordt met een kleine wijziging een vechtsport ?,Dan Karaty,Dan Jarate,Dan Kirate,Dan Kudo,,A,,,,0,166618,0,,0,1
"TV, FILM AND BOOKS",FILM,"TEEN,ADULT",30,Belgium,Welke poppenserie uit de jaren 1980 draait rond een groen slangachtig wezen dat op Regenboogeiland woont ?,Het Leugenpaleis,Het Liegebeest,De Leugenslang,De Leugenprins,,B,,,,0,166622,0,,0,1
BREAKING NEWS,FILM,"TEEN,ADULT",30,Belgium,Welke spits won in januari 2022 de Gouden Schoen ?,Noa Lang,Charles De Ketelaere,Paul Onuachu,Hans Vanaken,,C,,,,0,166626,0,,0,1
PUB QUIZ,POLITICS,"TEEN,ADULT",30,Belgium,Wie was voor Hans Vanaken in 2020 de laatste speler die de Gouden Schoen voor een tweede keer in zijn prijzenkast mocht zetten ?  Hij deed dat in 2010.,Mbark Boussoufa,Wesley Sonck,Steven Defour,Milan Jovanovic,,A,,,,0,166630,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Wie is met 4 Gouden Schoenen de recordhouder op de erelijst van deze voetbaltrofee ?,Jan Ceulemans,Paul Van Himst,Wilfried Van Moer,Franky Vanderelst,,B,,,,0,166634,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Wie was de eerste niet-Belg die in 1975 de Gouden Schoen wist te winnen ?,Rob Rensenbrink,Jan Mulder,Johan Boskamp,Juan Lozano,,C,,,,0,166638,0,,0,1
PUB QUIZ,FACT,"TEEN,ADULT",30,Belgium,Hoeveel Gouden Schoenen won recordhouder Paul Van Himst in zijn carrière ?,3,4,5,6,,B,,,,0,166644,0,,0,1
BREAKING NEWS,FACT,"TEEN,ADULT",30,Belgium,"Ze won al een eerste keer in 2017, maar welke voetbalster en speelster van Olympique Lyon mocht in 2021 een tweede Gouden Schoen in haar kast zetten ?",Tessa Wullaert,Janice Cayman,Tine de Caigny,Laura De Neve,,B,,,,0,166648,0,,0,1
PUB QUIZ,POLITICS,"TEEN,ADULT",30,Belgium,Hoe heet het huis-cava-merk van supermarktketen Colruyt ?,Gran Baron,Gran Duque,Gran Cavallero,Gran Rey,,A,,,,0,166652,0,,0,1
PUB QUIZ,POLITICS,"TEEN,ADULT",30,Belgium,Hoe heet het huis-cava-merk van supermarktketen Colruyt ?,Gran Baron,Gran Duque,Gran Cavallero,Gran Rey,,A,,(NULL),(NULL),0,166656,0,(NULL),0,1
BREAKING NEWS,FACT,"TEEN,ADULT",30,Belgium,Welke politieke partij kwam in verlegenheid door het financiele gesjoemel van parlementslid Sihame El Kaouakibi ?,Vooruit,Groen,Open VLD,NVA,,C,,,,0,166658,0,,0,1
BREAKING NEWS,POLITICS,"TEEN,ADULT",30,Belgium,"Hoe heette de Antwerpse VZW van Sihame El Kaouakibi, die het niet al te nauw nam met de boekhouding ?",Let's Go Urban,Let's Go Wild,Let's Go Crazy,Let's Go Loko,,A,,,,0,166662,0,,0,1
BREAKING NEWS,POLITICS,"TEEN,ADULT",30,Belgium,Welke Open VLD-politica sjoemelde met subsidies die bestemd waren voor haar vzw Let's Go Urban ?,Myriam Kitir,Annick De Roover,Sihame El Kaouakibi,Kathleen Van Brempt,,C,,,,0,166666,0,,0,1
PUB QUIZ,POLITICS,"TEEN,ADULT",30,Belgium,"Welke gewezen minister van Defensie schafte in 1992 de dienstplicht in Belgie af, maar is vooral ook bekend om zijn vermeende betrokkenheid bij corrupte schandalen als de millieuboxenaffaire, de smeerpijpaffaire en de Kempense Steenkoolmijnen ?",Theo Kelchtermans,Leo Delcroix,Karel Pinxten,Marcel Colla,,B,,,,0,166670,0,,0,1
BREAKING NEWS,FACT,"TEEN,ADULT",30,Belgium,Welke 'Belgian Rambo' vertrok uit de legerkazerne met een wapenarsenaal en was wekenlang onderwerp van een heuse klopjacht ?  Zijn lichaam werd uiteindelijk gevonden in een bos.,Jurgen Hertogs,Jurgen De Ridder,Jurgen Conings,Jurgen Barons,,C,,,,0,166674,0,,0,1
