CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
PUB QUIZ9,NONE,ADULT,35,Nederland,"Voor welke britse romcom met Hugh Grant, nam Gabrielle dit lied op?",Notting Hill,Bridget Jones's Diary,Love Actually,About a Boy,(NULL),B,,,storage/questions/sounds/HYJzy1637965867924.mp3,2,159717,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Wie was de 'Beauty School Drop Out'?,Rizzo,Marty,Frenchy,Sandy,(NULL),C,,,storage/questions/sounds/eeQTG1637966698456.mp3,2,159729,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Uit welke comedy komt deze Joe Jackson muziek?,"Me, Myself &amp; Irene",Along Came Polly,Dumb &amp; Dumber,Something About Mary,(NULL),D,,,storage/questions/sounds/knVXS1638023375533.mp3,2,159733,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Op welke locatie wordt in de Kingsman scene deze 'Lynyrd Skynyrd' muziek gespeeld?,Kerk,School,Ziekenhuis,Supermarkt,(NULL),A,,,storage/questions/sounds/qGvJL1638024170542.mp3,2,159741,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Uit welke cult film komt de Gary Jules cover van dit 'Tears for Fears' nummer?,Mulholland Dr.,Donnie Darko,Requiem for a Dream,Memento,(NULL),B,,,storage/questions/sounds/kE1dN1638024486044.mp3,2,159745,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Voor de soundtrack van welke film uit 2008 werd deze Paramore song geschreven?,The Dark Knight,Quantum of Solace,Twilight,The Incredible Hulk,(NULL),C,,,storage/questions/sounds/13j3U1638024975763.mp3,2,159753,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Wie schreef de originele 'Men in Black' song?,Rhonda Smith,Carmen Lundy,Diana Ross,Patrice Rushen,(NULL),D,,,storage/questions/sounds/GkW6J1638036994301.mp3,2,159759,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,In welke film met Quincy Jones muziek speelde Mike Myers geen rol?,Scott Evil,Austin Powers,Dr. Evil,Fat Bastard,(NULL),A,,,storage/questions/sounds/RjoRN1638037473028.mp3,2,159765,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Uit welke Quentin Tarantino film komt dit lied van Randy Crawford?,Django Unchained,Jackie Brown,From Dusk Till Dawn,Death Proof,(NULL),B,,,storage/questions/sounds/J1nI21638038144932.mp3,2,159771,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Een van deze films had geen Rick Springfield titel song. Welke?,13 Going on 30,Suicide Squad,Meet the Parents,Boogie Nights,(NULL),C,,,storage/questions/sounds/BJXQh1638038765123.mp3,2,159779,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Wie zat in het Whoopi Goldberg koor in de film 'Sister Act 2'?,Beyonce Knowles,Kelly Rowland,Alicia Keys,Lauryn Hill,(NULL),D,,,storage/questions/sounds/ytbwh1638039345666.mp3,2,159783,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Wie vangt Princess Fiona's boeket op in de Shrek scene tijdens dit lied?,Dragon,Donkey,Fairy Godmother,Cinderella,(NULL),A,,,storage/questions/sounds/qKxIH1638039950122.mp3,2,159791,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Welk Reservoir Dogs' karakter laat een memorabele dans act zien tijdens de 'Stealers Wheel' track?,Mr. Pink,Mr. Blonde,Mr. Orange,Mr. White,(NULL),B,,,storage/questions/sounds/4u7fe1638040646941.mp3,2,159795,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,"Uit welke film in 2008 komt dit door A.R. Rahman gecomposeerd lied, tijdens een emotioneel moment?",The Darjeeling Limited,Eat Pray Love,Slumdog Millionaire,Viceroy's House,(NULL),C,,,storage/questions/sounds/fGDyK1638041438627.mp3,2,159801,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Noem de moordenaar!,Leon (The Professional),John Wick,Anton Chigurh,Beatrix &quot;The Bride&quot; Kiddo,(NULL),D,,,storage/questions/sounds/DrQGB1638041897581.mp3,2,159805,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Welke fictieve zingende celebrity moet Kevin Costner beschermen in de 'Bodyguard'?,Rachel Marron,Whitney Houston,Julia Biggs,Anna Scott,(NULL),A,,,storage/questions/sounds/qhd1Y1638042527290.mp3,2,159809,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,"'De Gipsy Kings' namen een spaanse versie op van deze song, die gebruikt werd in een slow motion scene met John Turturro als Jesus Quintana, in welke film?",Mr. Deeds,The Big Lebowski,You Don't Mess with the Zohan,Fading Gigolo,(NULL),B,,,storage/questions/sounds/6i1no1638117319619.mp3,2,159817,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,Uit welke film helicopter scene komt dit lied van 'The Doors'?,Full Metal Jacket,Apocolypse Now,Platoon,The Deer Hunter,(NULL),B,,,storage/questions/sounds/bimvk1638043432941.mp3,2,159829,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,In 1 van deze films kwam dit nummer van 'The Knack' niet voor. Welke was dat?,Reality Bites,Super 8,Charlie's Angels: Full Throttle,Singles,(NULL),D,,,storage/questions/sounds/S26ud1638044168398.mp3,2,159831,0,,1,1
PUB QUIZ9,NONE,ADULT,35,Nederland,In welke andere taal dan engels wordt gezongen in deze 'Lion King' classic?,Zulu,Swahili,Amharic (Ethiopisch),Berbers,(NULL),A,,,storage/questions/sounds/jtwni1638044965637.mp3,2,159841,0,,1,0
QUICK THINKING,NONE,"TEEN,ADULT",30,Nederland,"Ervan uitgaande dat alle kubussen gestapeld zijn, hoeveel individuele kubussen zijn er dan op deze afbeelding?",59,62,58,61,,B,storage/questions/images/CU018.png,,,1,161155,0,,0,1
QUICK THINKING,NONE,"TEEN,ADULT",30,Nederland,Wat is de raster referentie van deze afbeelding?,A2,C4,B2,C2,,D,storage/questions/images/GR015.png,,,1,161159,0,,0,1
QUICK THINKING,NONE,"TEEN,ADULT",30,Nederland,In dit vak is een van de getallen de som van twee andere. Wat is de som?,22,38,31,19,,B,storage/questions/images/SS005.png,,,1,161163,0,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,"Wie won de Faamnaam 2021, de prijs voor de meest bijzondere voor- en achternaamcombinatie van Nederland en jaarlijks uitgereikt door Radio 538?",Sonne Straal,Joyce de Roo-Bot,Ben Boute,Bennie Koekoek,,A,storage/questions/images/hf83a1634904575314.jpg,,,1,161167,0,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,De laatste jaren worden er steeds vaker Bultrugwalvissen gespot in Hollandse wateren. Hiervoor was dit voor het laatst waargenomen in welk jaar?,1675,1875,1975,1775,,D,storage/questions/images/b22GF1635599305552.jpg,,,1,161171,0,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Op 24 september 2021 zat bondscoach Louis van Gaal eenmalig als trainer op de bank van welke club?,NAC,Roda JC,ADO Den Haag,Telstar,,D,storage/questions/images/z3ChK1632558954470.jpg,,,1,161175,0,,0,1
BACK TO SCHOOL,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Wat is de hoofdstad van de provincie Overijssel,Almelo,Zwolle,Enschede,Deventer,,B,storage/questions/images/oFmkR1624305898149.png,,,1,161179,0,,0,1
BACK TO SCHOOL,NONE,"TEEN,ADULT",30,Nederland,"Welke planeet bevindt zich tussen Mars en Saturnus, in volgorde van afstand tot de zon?",Jupiter,Neptunus,Uranus,Venus,,A,storage/questions/images/9cb8W1624215541776.jpg,,,1,161185,0,,0,1
BACK TO SCHOOL,NONE,"TEEN,ADULT",30,Nederland,Van welk Nederlands Waddeneiland is deze vlag?,Texel,Terschelling,Schiermonnikoog,Vlieland,,A,storage/questions/images/DXTeL1625931126575.jpg,,,1,161189,0,,0,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,Nederland,Met welk nummer won Duncan Laurence in 2019 het Eurovisie Songfestival?,Arcade,Losing Game,All My Love,Glow,,A,storage/questions/images/AG8Dz1632212660196.jpg,,,1,161193,0,,0,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,"Maak de tekst van het Andr? Hazes nummer ''Zij gelooft in mij'' af?. ''Ik schrijf m'n eigen lied, totdat iemand ____''",Ervan geniet,Het beter ziet,Mij ontdekt en ziet,Voor mij haalt een zak met friet,,C,storage/questions/images/vRjT21624041792313.jpg,,,1,161197,0,,0,1
SOUND AND MUSIC,NONE,ADULT,30,Nederland,Met welk nummer won ABBA het Eurovisie songfestival?,Waterloo,"Gimme, Gimme, Gimme",Dancing Queen,Bakerloo,,A,storage/questions/images/QC001228.jpg,,,1,161199,0,,0,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,Nederland,Welk dier zat niet in het tweede seizoen (2020) van The Masked Singer in Nederland?,Vos,Zebra,Panter,Giraffe,,D,storage/questions/images/OII061624437443414.jpg,,,1,161201,0,,0,1
"TV, FILM AND BOOKS",NONE,ADULT,30,Nederland,Hoeveel seizoenen van Flikken Maastricht zijn er anno 2021 uitgezonden?,13,14,15,16,,C,storage/questions/images/UJGos1624102060851.jpg,,,1,161205,0,,0,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,Nederland,Completeer de volgende Martien Meiland uitspraak: Half ?? En wij gaan aan de wijn!,Half 11,Half 12,Half 1,Half 2,,B,storage/questions/images/Dwnk21635875704448.jpg,,,1,161207,0,,0,1
PUB QUIZ,NONE,"TEEN,ADULT",30,Nederland,"Jitse Groen staat met een geschat vermogen van 1,1 miljard euro in de Quote 500, welk bedrijf heeft hij opgericht?",Deliveroo,Hello Fresh,Thuisbezorgd.nl,Zalando,,C,storage/questions/images/WYKNY1636279460263.jpg,,,1,161211,0,,0,1
PUB QUIZ,NONE,ADULT,30,Nederland,Van welk land verloor het Nederlands elftal de WK finale van 1978?,West Duitsland,Brazili?,Argentini?,Itali?,,C,storage/questions/images/ApQ0C1624712499569.jpg,,,1,161215,0,,0,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Wie wordt de troonopvolger van koning Willem-Alexander?,Amalia,Alexia,Ariane,Anna,,A,storage/questions/images/UwuMD1624049931693.jpg,,,1,161217,0,,0,1
BREAKING NEWS,NONE,"JUNIOR,TEEN",30,Nederland,"In welk land werd onlangs het skelet van een nieuwe dinosaurus soort, genaamd Stegouros elengassen, ontdekt?",Spanje,Argentini?,Chili,Zuid Afrika,,C,storage/questions/images/Iumqu1638484427182.jpeg,,,1,161225,0,,0,1
BREAKING NEWS,NONE,"JUNIOR,TEEN",30,Nederland,Hoe heet het nummer van zangeres Froukje welke onlangs uitgeroepen is tot Song van het Jaar 2021?,Groter dan ik,Ik wil dansen,Niets Tussen,Een teken,,B,,,,0,161229,0,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Welk nummer staat  op ??n in de Top 2000 van 2021?,Hotel California - Eagles,A Whiter Shade Of Pale - Procol Harum,Roller Coaster - Danny Vera,Bohemian Rhapsody - Queen,,D,,,,0,161439,0,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Welke 'liefdeskoppel' deed onlangs mee aan de eerste aflevering van Het Jachtseizoen van Stuk TV?,Nicolette van Dam en Bas Smit,Olcay Gulsen &amp; Ruud de Wild,Bibi Breijman en Waylon,Bracha van Doesburgh en Daan Schuurmans,,B,storage/questions/images/NppIa1638618799085.png,,,1,161502,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Bij de mannen won Lionel Messi de Gouden bal. Wie won de prestigieuze prijs bij de vrouwen?,Jennifer Hermoso,Alexia Putellas,Vivianne Miedema,Lieke Martens,,B,storage/questions/images/Hto9N1638623821684.jpg,,,1,161547,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,Nederland,"La Casa de Papel. Ze pleegt de overvallen onder de naam Tokio, maar wat is haar echte naam?",?gata Jim?nez,Silene Oliveira,Elisa Fernandez Flores,Alison Parker,,B,storage/questions/images/5VU0d1638624820017.jpg,,,1,161553,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,Nederland,La Casa de Papel. Waar plegen de specialisten hun eerste overval gedurende het eerste en tweede seizoen?,In de Koninklijke Munt van Spanje,In de Bank van Spanje,In het congres van Madrid,In het Koninklijk Paleis,,A,storage/questions/images/Nnhi61638625245042.jpeg,,,1,161565,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,Nederland,La Casa de Papel. Welke overvaller zie je hier?,Oslo,Helsinki,Palermo,Marseille,,A,storage/questions/images/N3Ihh1638625673810.jpg,,,1,161569,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,Nederland,La Casa de Papel. Op welke Spaanse kunstenaar is het masker dat door de overvallers gebruikt wordt gebaseerd?,Bartolom? Murillo,Pablo Picasso,Antoni Gaudi,Salvador Dali,,D,storage/questions/images/ztzjM1638628918101.jpg,,,1,161573,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,Nederland,La Casa de Papel. Hoe heet het nummer dat aan het begin van iedere aflevering te horen is?,My life is going on,Bella Ciao,Who can it be now?,Cuando suba la Merea,,A,storage/questions/images/6nFVN1638629399020.jpg,,,1,161577,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,Nederland,La Casa de Papel. Wat betekent La Casa de Papel precies?,Het huis van geld,Het huis van papier,Het huis van glas,Het huis van karton,,B,storage/questions/images/PsqXn1638630587120.jpg,,,1,161583,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,Nederland,Waar vindt het popfestival Pinkpop jaarlijks plaats?,Lichtenvoorde,Vijfhuizen,Landgraaf,Ouddorp,,C,storage/questions/images/QC001190.jpg,,,1,161728,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Welk automerk heeft onlangs een auto op de markt gebracht waarmee een nieuw wereld snelheidsrecord van 455 km/uur is gehaald?,Bugatti,Porsche,Hennessy,SCC,,D,storage/questions/images/tfxKO1638730052075.jpg,,,1,161734,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Voor een bedrag van ??75 miljoen gaat o.a. de Nederlandse Staat het schilderij 'De Vaandeldrager' (1636) aankopen. Van de hand van welke beroemde schilder is dit werk?,Vincent van Gogh,Rembrandt van Rijn,Johannes Vermeer,Frans Hals,,B,storage/questions/images/riS521638983872059.jpg,,,1,162257,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Op welke plaats eindigde de Nederlandse inzending S10 met het nummer 'De Diepte' op het Eurovisiesongfestival van 2022?,8e,9e,10e,11e,,D,storage/questions/images/GNpch1652477063359.jpg,,,1,162921,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Welke partijen vormen de nieuwe coalitie Rutte IV?,"VVD, CDA, ChristenUnie en JA21","VVD, CDA en D66","VVD, D66, CDA en ChristenUnie","VVD, D66, PvdA en GroenLinks",,C,storage/questions/images/wLiTs1639164461825.jpg,,,1,162942,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Hoe heet de hoofdrolspeler in de nieuwe tv commercial van De Staatsloterij?,Frekkel,Freddie,Fritsie,Frummel,,C,storage/questions/images/HGDTH1639312435900.png,,,1,162953,0,Marcel G,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,Nederland,Waar werd de finalerace waar Max Verstappen wereldkampoen werd gereden?,Brazili?,Saoedi Arabi?,Abu Dhabi,Quatar,,C,storage/questions/images/OWfWg1639312177777.jpg,,,1,163062,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,Nederland,Hoeveel van de 22 races wist Max Verstappen te winnen in het jaar (2021) dat hij wereldkampioen werd?,12,9,11,10,,D,storage/questions/images/XcljK1639343809734.jpg,,,1,163085,0,,1,1
BACK TO SCHOOL,NONE,"TEEN,ADULT",30,Nederland,Helvetia is een benaming voor welk land?,Zweden,Griekenland,Ha?ti,Zwitserland,,D,,,,0,163511,1,,0,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,"Hoeveel personen waren er volgens de koninklijke familie uitgenodigd op het, i.v.m. corona, omstreden feest ter gelegenheid van de 18e verjaardag van prinses Amalia?",5,18,100,21,,D,storage/questions/images/LcTSD1639671323058.jpeg,,,1,163577,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,Nederland,Wat is de naam van het beroemde schaatsstadion in Heerenveen?,De Meent,Thialf,Jaap Eden,De Uithof,,B,,,,0,163600,1,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Welke BN'er won onlangs seizoen 3 (2021) van het populaire tv programma 'The Masked Singer'?,Xander de Buisonj?,Jamai Lohman,Tygo Gernandt,Emma Heesters,,B,storage/questions/images/NNrqw1639822184133.jpg,,,1,163797,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,Nederland,Welk dier zat niet in het derde seizoen (2021) van The Masked Singer in Nederland?,Krokodil,Haai,Giraffe,Paard,,D,,,,0,163801,1,,0,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,Nederland,Welk kostuum droeg de winnaar van seizoen 3 (2021) van het populaire tv programma 'The Masked Singer'?,Krokodil,Cupido,Giraffe,Haai,,B,storage/questions/images/iPEMI1639822703632.jpg,,,1,163803,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Op 20 maart 2022 stond de klassieker Ajax-Feyenoord op het programma. Wat was de uitslag?,01-Jan,2--1,02-Feb,02-Mar,,D,storage/questions/images/hc4Ek1647790664751.jpg,,,1,163843,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Femke Halsema is de burgemeester van welke stad?,Rotterdam,Utrecht,Amsterdam,Den Haag,,C,,,,0,164014,1,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Ahmed Aboutaleb is de burgemeester van welke stad?,Rotterdam,Utrecht,Amsterdam,Den Haag,,A,,,,0,164020,1,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Jan van Zanen is de burgemeester van welke stad?,Rotterdam,Utrecht,Amsterdam,Den Haag,,D,,,,0,164026,1,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Sharon Dijksma is de burgemeester van welke stad?,Rotterdam,Utrecht,Amsterdam,Den Haag,,B,,,,0,164032,1,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Wat was het woord van het jaar 2021?,Woonprotest,Wappiegeluid,Prikspijt,Anderhalvemetersamenleving,,C,storage/questions/images/Qk66M1640202425031.jpg,,,1,164038,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,Nederland,Hoeveel calorie?n zitten er ongeveer in een mandarijn?,8 kcal,24 kcal,11 kcal,30 kcal,,D,storage/questions/images/Akhej1640212907399.jpg,,,1,165065,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Wie werd er onlangs verkozen tot sportman van het jaar 2021?,Niek Kimmann (BMX),Max Verstappen (F1),Harrie Lavreysen (Baanwielrennen),Mathieu van der Poel (Wielrennen),,B,storage/questions/images/2yUvT1640352421902.jpg,,,1,165070,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Welke cabaretier deed op NPO 1 de oudejaarsconference 2021?,Guido Weijers,Dolf Jansen,Peter Pannekoek,Claudia de Breij,,C,storage/questions/images/aZ3OE1640351714717.jpg,,,1,165226,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,Nederland,Wanneer is officieel de laatste witte Kerst geweest?,2009,2010,2020,2014,,B,storage/questions/images/0fraq1640523932089.jpg,,,1,165259,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,Nederland,Wat zond SBS 6 op de avond van 1e Kerstdag 2021 uit?,Home Alone,All you need is love,Een haardvuur,Kerstcircus,,C,storage/questions/images/nGnYs1640524390911.png,,,1,165272,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,Nederland,Hoeveel maanden van het jaar hebben 28 dagen?,2,Geen 1,1,12,,D,,,,0,165282,1,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,Nederland,Welke kleur hebben de zolen van door Christian Louboutin ontworpen pumps?,Zwart,Blauw,Rood,Geel,,C,,,,0,165303,1,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Nederland heeft anno 2022 de op een na duurste benzineprijs ter wereld. Maar waar is benzine nog duurder?,Finland,IJsland,Hong Kong,Isra?l,,C,storage/questions/images/KR6bw1640790869154.jpg,,,1,165366,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Door gemeentelijke herindelingen bestaat Nederland in 2022 uit hoeveel gemeenten?,415,352,288,345,,D,storage/questions/images/o2SO81640791247749.png,,,1,165371,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Door gemeentelijke herindelingen  voegt welke buurgemeente zich in 2022 bij Amsterdam?,Beverwijk,Amstelveen,Zaandam,Weesp,,D,storage/questions/images/ZpxcG1640791214871.png,,,1,165375,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,"Meestervoorspeller Nostradamus voorziet voor 2022 torenhoge prijzen, opmars crypto en een enorme explosie. Maar uit welk land kwam hij?",Duitsland,Frankrijk,Engeland,Spanje,,B,storage/questions/images/aJMWm1640790906326.jpg,,,1,165379,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Wat is wereldwijd het meest beluisterde nummer op Spotify in 2021?,Montero van Lil Nas X,Good 4 you van Olivia Rodrigo,Drivers License van Olivia Rodrigo,Stay van The Kid Laroi en Justin Bieber,,C,storage/questions/images/w84BH1640856847819.jpg,,,1,165395,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Wat is de meest beluisterde Podcast van Nederland in 2021?,Geuze en Gorgels,Zelfspodcast,"Man man man, de podcast",Broers met Sam en Rijk,,A,storage/questions/images/ktVKk1640856474726.jpg,,,1,165401,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Wat is het meest beluisterde album van Nederland op Spotify in 2021?,'=' van Ed Sheeran,Lars van Snelle,Sour van Olivia Rodrigo,Justice van Justin Bieber,,B,storage/questions/images/YNkNs1640856601423.jpg,,,1,165403,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Wie is de meest beluisterde artiest van Nederland op Spotify in 2021?,The Weeknd,Lil Kleine,Ed Sheeran,Justin Bieber,,D,storage/questions/images/FczOM1640856657697.jpg,,,1,165405,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Wie is wereldwijd de meest beluisterde artiest op Spotify in 2021?,Bad Bunny,Adele,Justin Bieber,Taylor Swift,,A,storage/questions/images/58Xzj1640856705371.jpg,,,1,165407,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Wie is de meest beluisterde Nederlandse artiest op Spotify in 2021?,Kevin,Lil Kleine,Ronnie Flex,Frenna,,A,storage/questions/images/fCxKK1640856792447.jpg,,,1,165438,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Welke partij levert de nieuwe coronaminister in het kabinet-Rutte IV?,Christen Unie,CDA,VVD,D66,,D,storage/questions/images/wLiTs1639164461825.jpg,,,1,165475,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Wie is in het kabinet-Rutte IV de opvolger van Hugo de Jonge en daarmee de nieuwe coronaminister?,Dilan Yesilg?z,Rob Jetten,Ernst Kuipers,Kajsa Ollongren,,C,storage/questions/images/WP1gV1640897757994.jpg,,,1,165525,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Wie is in het Kabinet Rutte IV de eerste minister voor Klimaat?,Carola Schouten,Rob Jetten,Robbert Dijkgraaf,Franc Weerwind,,B,storage/questions/images/HUBHd1640898464907.jpg,,,1,165531,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Waar viel op nieuwjaarsdag 2022 de hoofdprijs van ??6.7 miljoen in de Postcodeloterij?,Panningen,Baarlo,Reuver,Swalmen,,C,storage/questions/images/oGqHx1641068299814.jpeg,,,1,165569,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,De AOW-leeftijd was in 2021 66 jaar en 4 maanden. Per 1 januari 2022 is deze echter?,66 jaar en 5 maanden,66 jaar en 6 maanden,66 jaar en 7 maanden,66 jaar en 8 maanden,,C,storage/questions/images/N84N11641163427601.jpg,,,1,165658,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Welke functie vervult Wopke Hoekstra in het kabinet-Rutte IV?,Minister van Buitenlandse Zaken,Minister van Justitie en Veiligheid,Minister voor Volkshuisvesting en Ruimtelijke Ordening,Minister van Financi?n,,A,storage/questions/images/XIsUs1641165630553.jpg,,,1,165689,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Welke functie vervult Dilan Yesilg?z in het kabinet-Rutte IV?,Minister van Buitenlandse Zaken,Minister van Justitie en Veiligheid,Minister voor Volkshuisvesting en Ruimtelijke Ordening,Minister van Financi?n,,B,storage/questions/images/SJzXt1641166001164.jpg,,,1,165705,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Welke functie vervult Sigrid Kaag in het kabinet-Rutte IV?,Minister van Buitenlandse Zaken,Minister van Justitie en Veiligheid,Minister voor Volkshuisvesting en Ruimtelijke Ordening,Minister van Financi?n,,D,storage/questions/images/nTyPt1641166648114.jpg,,,1,165711,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,In het kabinet-Rutte IV zijn ook een aantal nieuwe ministerposten. Welke hiervan vervult Carola Schouten?,"Armoedebeleid, Participatie en Pensioenen",Natuur en Stikstof,Volkshuisvesting en Ruimtelijke Ordening,Klimaat en Energie,,A,storage/questions/images/fWPGW1641203466844.jpg,,,1,165717,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,Nederland,Wie won op 3 januari 2022 het PDC WK darts in Alexandra Palace (Ally Pally) Londen?,Michael Smith (Bully Boy),Peter Wright (Snakebite),James Wade (The Machine),Gary Anderson (The Flying Scotsman),,B,storage/questions/images/uG4GQ1641247737229.jpg,,,1,165746,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,Nederland,Wie doopte cabaretier Peter Pannekoek in zijn oudejaarsconference 2021 om tot Pauper Kabouter?,Lil' Kleine,Wesley Sneijder,Zichzelf (Peter Pannekoek),Lange Frans,,A,storage/questions/images/aZ3OE1640351714717.jpg,,,1,165752,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN",30,Nederland,Hoe heet de in Ouwehands Dierenpark geboren panda die in de loop van 2022 naar China zal verhuizen?,Wu Wen,Xing Ya,Fan Xing,Dan Qing,,C,storage/questions/images/1R27J1641386455238.jpg,,,1,165756,0,,1,1
