CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
"TV, FILM AND BOOKS",NONE,TEEN,45,United Kingdom,Who is the director of the movie 'Black Swan' (2010)?,Darren Aronofsky,David Fincher,Christopher Morris,Xavier Beauvois,(NULL),A,,,,0,21636,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,United Kingdom,Which Scottish King did Shakespeare write about?,Macbeth,Alexander,Robert the Bruce,James VI,(NULL),A,,,,0,21640,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,The vampire was real. It was only that his true story had never been told.' is from which book?,I am legend,Catch 22,The kill a mockingbird,Lord of the rings,(NULL),A,,,,0,21644,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which actor's autobiography is called 'What's It All About?'?,Michael Caine,Christian Bale,Morgan Freeman,Gary Oldman,(NULL),A,,,,0,21648,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Dynamite was invented in which century?,19th,20th,18th,17th,(NULL),A,,,,0,21652,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Bento Boxes are usually eaten for which meal of the day?,Lunch,Breakfast,Dinner,Supper,(NULL),A,,,,0,21656,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which actress won the Best Supporting Actress Oscar for the 2012 film 'Les Mis?ables'?,Anne Hathaway,Samantha Barks,Karen Allen,Joy Page,(NULL),A,,,,0,21660,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Where was Ingmar Bergman born?,Denmark,Germany,Austria,Sweden,(NULL),D,,,,0,21672,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who was the first actor to say the famous quote &quot;Bond. James Bond&quot; on film?,Sean Connery,Roger Moore,Pierce Brosnan,Timothy Dalton,(NULL),A,,,,0,21676,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,&quot;Stop trying to make fetch happen!&quot; comes from which teen movie?,Mean Girls,High School Musical,Freaky Friday,American Graffiti,(NULL),A,,,,0,21680,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote &quot;Lolita&quot;?,Tolstoy,Pasternak,Chekhov,Nabokov,(NULL),D,,,,0,21684,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which of these is J.P.Donleavy's most famous novel?,The Ginger Man,The Nutmeg Man,The Allspice Man,The Cinnamon Man,(NULL),A,,,,0,21688,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,United Kingdom,What was the original title of Moby Dick?,The Whale,The Net Buster,The Fish,The Whopper,(NULL),A,,,,0,21692,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which Danish prince did Shakespeare write about?,Hamlet,Edward,Castella,Panatela,(NULL),A,,,,0,21696,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,United Kingdom,"&quot;Help me Obi Wan Kenobi, you're my only hope&quot; comes from which series of films?",Star Wars,Star Trek,Superman,X Men,(NULL),A,,,,0,21700,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Which animation company did Steve Jobs co-found in 2006?,Disney,Pixar,Animax,Marvel,(NULL),B,,,,0,21708,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,"Primark trades under a different name in the country of its birth, what is it?",Penneys,Pounds,Cheap-skates,Primarni,(NULL),A,,,,0,21712,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,For which movie did Meryl Streep get her first nomination for an Academy Award?,The Deer Hunter' (1979),Kramer vs. Kramer' (1980),Julia' (1977),Still of the Night' (1982),(NULL),A,,,,0,21716,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,What is the height of the 'Mona Lisa'?,2'6&quot;,3'0&quot;,3'6&quot;,4'0&quot;,(NULL),A,,,,0,21728,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,"We call it a bonnet, but what is it called in America?",Grille,Hood,Radiator,Trunk,(NULL),B,,,,0,21732,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,What would you get if you ordered gambas a la plancha?,Steamed Octopus,Grilled Prawns,Roast Lamb,Beef croquettes,(NULL),B,,,,0,21736,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,The book 'Long Walk to Freedom' is an autobiography of who?,"Martin Luther King, Jr.",Mahatma Gandhi,Mother Teresa,Nelson Mandela,(NULL),D,,,,0,21740,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,The 1802 &quot;Puffing Devil&quot; was an early example of what?,Steamship,Train,Helicopter,Weaving Loom,(NULL),B,,,,0,21744,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote the play &quot;School For Scandal&quot;?,Sheriden,Belloc,Peacock,Carroll,(NULL),A,,,,0,21748,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote the classic novel &quot;Rebecca&quot;?,Daphne du Maurier,Jane Austen,George Eliot,Charlotte Bronte,(NULL),A,,,,0,21752,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,AltaVista was an early what?,Shopping Site,Games Site,Video Site,Search Engine,(NULL),D,,,,0,21768,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who was given the longest standing ovation lasting 12-minutes at the 1972 Academy Awards?,Charlie Chaplin,Walt Disney,Tom Hanks,Richard Pryor,(NULL),A,,,,0,21780,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote 'The Adventures of Tom Sawyer'?,Mark Twain,Oscar Wilde,Washington Irving,Herman Melville,(NULL),A,,,,0,21784,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,Adolph Sax invented which instrument?,Saxophone,Trombone,Harp,Piccolo,(NULL),A,,,,0,21792,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,What is the first name of Sherlock Holmes' adversary Professor Moriarty?,Charles,George,James,William,(NULL),C,,,,0,21796,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who is the director of the movie 'Revolutionary Road' (2008)?,Christopher Nolan,Andrew Stanton,Darren Aronofsky,Sam Mendes,(NULL),D,,,,0,21800,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,What is the President's armour plated car known as?,The Beast,The Armadillo,The Aardvark,The Scales,(NULL),A,,,,0,21804,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,&quot;You're right. No human being would stack books like this&quot; is a quote from which film?,Groundhog Dag,Lost in Translation,Ghostbusters,Caddyshack,(NULL),C,,,,0,21808,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,&quot;So you're telling me there is a chance&quot; is a quote from which comedy movie?,"Liar, Liar' (1997)",Dumb and Dumber' (1994),Step Broters' (2008),Stuck On You' (2003),(NULL),B,,,,0,21812,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Which region of Spain produces Manchego cheese?,Andalucia,Extremadura,Basque Country,La Mancha,(NULL),D,,,,0,21816,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,"&quot;Everything you've done to me, I've already done to you&quot; is a quote from which 1980s drama?",Coal Miner's Daughter (1980),Fatal Attraction' (1987),The Breakfast Club' (1985),The Color Purple' (1985),(NULL),D,,,,0,21820,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,&quot;If you build it they will come&quot; is a famous line from which film?,Field of Dreams,Jurassic Park,Titanic,Noahs Ark,(NULL),A,,,,0,21824,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Which texture best describes Pecorino Romano?,Ridge-like,Soft,Medium-Soft,Hard,(NULL),D,,,,0,21828,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,45,United Kingdom,Who wrote 'Charlie and the Great Glass Elevator'?,Roald Dahl,Robert Louis Stevenson,Lewis Carroll,Beatrix Potter,(NULL),A,,,,0,21832,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote the classic book 'The Prince'?,Niccolo Machiavelli,Alexandre Dumas,Victor Hugo,Henry David Thoreau,(NULL),A,,,,0,21836,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,What is the name of the classic Spanish cold soup?,Morcilla,Gazpacho,Bocadillo,Calamares,(NULL),B,,,,0,21840,0,,1,0
PUB QUIZ,NONE,JUNIOR,30,United Kingdom,Which well-known company is Bill Gates the founder of ?,Microsoft,Apple,Google,Facebook,(NULL),A,storage/questions/images/Bill_Gates.jpg,,,1,21848,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote 'The Adventures of Sherlock Holmes'?,Robert Louis Stevenson,Daniel Defoe,Oscar Wilde,Arthur Conan Doyle,(NULL),D,,,,0,21864,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote &quot;Doctor Zhivago&quot;?,Pasternak,Nabokov,Tolstoy,Chekhov,(NULL),A,,,,0,21868,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,What does the &quot;L&quot; mean in &quot;URL&quot;?,Locater,Loader,List,Limiter,(NULL),A,,,,0,21876,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,How many of the seven friends are still alive at the end of Stephen King's &quot;It&quot;?,Five,Seven,Three,Two,(NULL),A,,,,0,21884,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which French writer wrote 'The Plague'?,Albert Camus,Francoise Sagan,Simone de Beauvoir,Jean Paul Sartre,(NULL),A,,,,0,21888,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Whose ghost appears in Shakespeare's &quot;Julius Caesar&quot;?,Caesar,Mark Anthony,Tiberius,Caesars Father,(NULL),A,,,,0,21892,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Whose autobiography was called 'I Am Not Spock'?,Leonard Nimoy,William Shatner,Benjamin Spock,Whitney Houston,(NULL),A,,,,0,21896,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Which of these is a venue for art sales?,Christie's,Jackson's,Bibby's,Webster's,(NULL),A,,,,0,21904,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Facebook was founded in which year?,2004,2001,2008,2007,(NULL),A,,,,0,21912,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who directed the movie 'Dirty Harry' (1971)?,Don Siegel,Cornel Wilde,Akira Kurosawa,Robert Altman,(NULL),A,,,,0,21916,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,How many suicides are there in Shakespeare plays?,3,13,23,33,(NULL),B,,,,0,21920,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,"In 'The Golden Goose', how many were stuck to the goose as they went running behind Dummling?",7,5,3,1,(NULL),A,,,,0,21928,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Which country worked with the UK on developing the Concorde aeroplane?,Germany,France,Italy,United States,(NULL),B,,,,0,21936,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,&quot;I'm the King of the World&quot; is a famous line from which blockbuster movie?,Titanic,Shawshank Redemption,The Green Mile,Shakespeare in Love,(NULL),A,,,,0,21944,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote about 'The Princess and the Goblin'?,George MacDonald,Henry David Thoreau,Henry Fielding,Laurence Sterne,(NULL),A,,,,0,21948,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which actor owned the Polynesian island known as Tetiaroa in the Pacific?,Jack Nicholson,Marlon Brando,Al Pacino,Robert De Niro,(NULL),B,,,,0,21952,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Which luxury brand of car did James Bond drive?,Aston Martin,Aston Martini,Aston Mercedes,Aston Mercury,(NULL),A,,,,0,21956,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who has a hero character called &quot;Jack Ryan&quot;?,Wilbur Smith,Robert Ludlum,Ernest Hemingway,Tom Clancy,(NULL),D,,,,0,21960,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,United Kingdom,Who wrote the children's novel 'The Secret Garden'?,Louisa May Alcott,Lucy Maud Montgomery,Frances Hodgson Burnett,E. Nesbit,(NULL),C,,,,0,21964,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,45,United Kingdom,Which fictional spy is associated with the code name 007?,George Smiley,Bill Tanner,Adam Carter,James Bond,(NULL),D,,,,0,21968,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Obsession is a young man's game&quot; is a quote from which movie?,Wind River' (2017),The Prestige' (2006),The Constant Gardener' (2005),The Bourne Identity' (2002),(NULL),B,,,,0,21976,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Where is Graham Greene's 'The Third Man' set?,Switzerland,Brighton,Havana,Paris,(NULL),A,,,,0,21980,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,What percentage of the company does GoDaddy co-founder Bob Parsons own today?,28,42,31,16,(NULL),A,,,,0,21988,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,&quot;Why so serious&quot; is a famous question from which Batman movie?,The Dark Knight' (2008),Batman Begins' (2005),Batman &amp; Robin' (1997),Batman Forever' (1995),(NULL),A,,,,0,21992,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote 'Uncle Tom's Cabin'?,Harriet Beecher Stowe,Susan Fenimore Copper,Emily Dickinson,Harriet Lee,(NULL),A,,,,0,21996,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,United Kingdom,"Which Harry Potter book contains, &quot;I don't go looking for trouble. Trouble usually finds me.&quot;?",The Prisoner of Azkaban,The Deathly Hallows,The Half Blood Prince,The Goblet of fire,(NULL),A,,,,0,22000,0,,1,0
BREAKING NEWS,NONE,ADULT,45,United Kingdom,What is Rigatoni?,Pasta,Pastry,Cake,Dessert,(NULL),A,,,,0,22008,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which Dickens novel features an escaped convict as one of the central characters?,Great Expectations,Bleak House,David Copperfield,A Christmas Carol,(NULL),A,,,,0,22016,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,In which decade was the first Macintosh computer launched?,1980s,1970s,1990s,2000s,(NULL),A,,,,0,22020,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which actress was married to the Prince Rainier of Monaco?,Ingrid Bergman,Vivien Leigh,Grace Kelly,Bette Davis,(NULL),C,,,,0,22024,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which singer writes in his autobiography &quot;There are lots of things I really like besides girls&quot;.,Justin Bieber,George Michael,Harry Styles,Ronan Keating,(NULL),A,,,,0,22028,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,Which ancient inventor shouted &quot;Eureka!&quot; when he made an important discovery?,Archimedes,Plato,Darwin,Pythagoras,(NULL),A,,,,0,22032,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,What is pajata in Rigatoni con la Pajata?,Calf Intestines,Lamb Steaks,Port Chops,Cow Hooves,(NULL),A,,,,0,22036,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,"Which author wrote &quot;Truly God was good, to make man so blind&quot; in The Thorn Birds?",Cecilia Ahearn,Maeve Binchy,Marian Keyes,Colleen McCullough,(NULL),D,,,,0,22040,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,45,United Kingdom,How many Dalmatians are there in Dodie Smith's book?,101,99,10,2,(NULL),A,,,,0,22048,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which singer wrote his biography titled 'And the Beat Goes On'?,Sony Bono,Gregg Allman,Bono,Jack Nitzsche,(NULL),A,,,,0,22052,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,How far apart is the release of the first Incredibles movie to 'The Incredibles 2' (2018)?,14 Years,10 Years,5 Years,17 Years,(NULL),A,,,,0,22060,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,45,United Kingdom,Complete the name of this best selling kids book: 'Winnie the _______'.,Grump,Pooh,Devil,Cat,(NULL),B,,,,0,22064,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Jean Valjean is a character from which novel?,Les Mis?ables,The Count of Monte Cristo,Crime and Punishment,Madame Bovary,(NULL),A,,,,0,22068,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Boz was the psuedonym of which writer?,Rudyard Kipling,Charles Dickens,George Orwell,Thomas Hardy,(NULL),B,,,,0,22072,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,United Kingdom,"In 'Rumplestiltskin', what occupation was the girl's father who had to weave straw into gold?",Miller,Farmer,Shoemaker,Baker,(NULL),A,,,,0,22076,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,"What book is the following from, 'So we drove on toward death through the cooling twilight.'?",The Great Gatsby,Twilight,The Hunger Games,The Kite Runner,(NULL),A,,,,0,22080,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which of these characters is not a character in the movie 'Sex and the City' (2008)?,Marrie Cranshaw,Samantha Jones,Charlotte York Goldenblatt,Miranda Hobbes,(NULL),A,,,,0,22084,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,&quot;Yippee-kay-yay&quot; is most associated with which film series?,Die Hard,Predator,Terminator,Robocop,(NULL),A,,,,0,22088,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,"What type of animal was Dolly, first mammal to be cloned?",Cow,Rabbit,Dog,Sheep,(NULL),D,,,,0,22092,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,Which of the following is a Italian pie?,Crepe,Torta,Apple Pie,Blueberry Pie,(NULL),B,,,,0,22096,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Netflix was founded in which year?,2002,1997,2007,2013,(NULL),B,,,,0,22100,0,,1,0
PUB QUIZ,NONE,JUNIOR,30,United Kingdom,Which popular website and app allows people &amp; companies to send &amp; receive money online?,PayPal,PayBuddy,PayFriend,PayBud,(NULL),A,storage/questions/images/Online_Payment.jpg,,,1,22112,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which film ends with the line &quot;It wasn't the aeroplanes. It was beauty that killed the beast?,Jurassic Park,ET,King Kong,Pearl Harbour,(NULL),C,,,,0,22128,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,United Kingdom,Who is the director of the movie 'Black Panther' (2018)?,Ryan Coogler,Brad Bird,Peyton Reed,Shane Black,(NULL),A,,,,0,22132,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,Credit cards were first issued in the UK in which year?,1966,1976,1986,1956,(NULL),A,,,,0,22140,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote 'The Wonderful Wizard of Oz'?,L Frank Baum,K Frank Baum,J Frank Baum,M Frank Baum,(NULL),A,,,,0,22144,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,What happens if you find the baby in a New Orleans King Cake?,Eat another Slice,You must buy the next cake,Win $10,You get to eat it,(NULL),B,,,,0,22148,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who wrote &quot;The Hunger Games&quot; series of books?,Stephenie Meyer,Philip Pullman,Suzanne Collins,David Mitchell,(NULL),C,,,,0,22152,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which teacher said &quot;Give me a girl at an impressionable age and she is mine for life?&quot;,Professor McGonagall,Miss Jean Brodie,Nicholas Nickelby,Jo March,(NULL),B,,,,0,22156,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,&quot;There's a passage I got memorized. Ezekiel 25:17.&quot; is spoken by Samuel L Jackson in which film?,Pulp Fiction,Reservoir Dogs,Taxi Driver,The Godfather,(NULL),A,,,,0,22160,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which of these is one of the characters in 'Lord Of The Flies'?,Piggy,Ratty,Foxy,Wolfie,(NULL),A,,,,0,22172,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which author wrote about Fagin and his gang of child thieves?,Hans Christian Anderson,Oliver Twist,Charles Dickens,Francesca Simon,(NULL),C,,,,0,22180,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,&quot;I'll have what she's having&quot; is a quote from which romantic movie?,When Harry Met Sally' (1989),Sixteen Candles' (1984),Some Kind of Wonderful' (1987),Say Anything' (1989),(NULL),A,,,,0,22196,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,"&quot;If I could but know his heart, everything would become easy&quot; is from which Jane Austen novel?",Sense and Sensibility,Emma,Persuasion,Mansfield Park,(NULL),A,,,,0,22200,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,45,United Kingdom,Which Doctor talked to the animals?,Doctor Dolittle,Doctor Foster,Doctor Faustus,Doctor Cox,(NULL),A,,,,0,22204,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which actor speaks the line &quot;You can't handle the truth&quot; in the film &quot;A Few Good Men&quot;?,Jack Nicholson,Tom Cruise,Kevin Bacon,Cuba Gooding Jr,(NULL),A,,,,0,22208,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,What is the name of Bill Gates' wife?,Melissa,Courtney,Mae,Melinda,(NULL),D,,,,0,22212,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,What is the name of Jim Levenstein &quot;dreamgirl&quot; from the movie 'American Pie' (1999)?,Nadia,Sonia,Maria,Lidia,(NULL),A,,,,0,22224,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,"&quot;I say what I mean, and I do what I say&quot; comes from which film?",Dog Day Afternoon,Heat,Glengarry Glen Ross,Withnail and I,(NULL),B,,,,0,22232,0,,1,0
PUB QUIZ,NONE,ADULT,45,United Kingdom,In what country are the headquarters of the energy company 'Chevron'?,Canada,Britain,USA,Australia,(NULL),C,,,,0,22236,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,"&quot;Ray, when someone asks you if you're a god you say, 'Yes!'&quot; is a line from which comedy?",Groundhog Dag,Lost in Translation,Ghostbusters,Caddyshack,(NULL),C,,,,0,22240,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,Tumblr is used for what?,Blogging,Shopping,Homework,Academic Research,(NULL),A,,,,0,22244,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,What &quot;drowns out all but the brightest stars?&quot; according to Lord of the Rings?,moonlight,sunshine,fear,darkness,(NULL),A,,,,0,22248,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,Surfing was invented in which group of islands?,Jamaica,Hawaii,Balearics,Philippines,(NULL),B,,,,0,22260,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,United Kingdom,Which HBO Game of Thrones star of the North stars in the 2020 film 'Professor'?,Peter Dinklage,Sean Bean,John Boyega,Lena Headey,(NULL),B,,,,0,22264,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which children's author was a lecturer in mathematics at Oxford University from 1855-1881?,Lewis Carroll,Julia Donaldson,Frances Hodgson Burnett,Edith Nesbitt,(NULL),A,,,,0,22268,0,,1,0
"TV, FILM AND BOOKS",NONE,TEEN,45,United Kingdom,Who is Spider-Man in 'Spider-Man: Into the Spider-Verse' (2018)?,Miles Morales,Peter Parker,Happy Hogan,Pepper Potts,(NULL),A,,,,0,22272,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which actress is not in the cast of 'Monty Python and the Holy Grail' (1975)?,Samantha Eggar,Connie Booth,Carol Cleveland,Rita Davies,(NULL),A,,,,0,22276,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who co-wrote 'The Autobiography of Malcolm X'?,Alex Haley,James Michener,Tom Wolfe,Irving Stone,(NULL),A,,,,0,22280,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,"What is the name of the puree of using finely chopped olives, capers and anchovies?",Tapenade,Ful medames,Pimento,Baba ghanoush,(NULL),A,,,,0,22288,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which Dickens novel features Wackford Squeers?,Nicholas Nickleby,Bleak House,David Copperfield,Oliver Twist,(NULL),A,,,,0,22292,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Which character in Macbeth says &quot;Something wicked this way comes?&quot;,Witches,Banquo,Macduff,Lady Macbeth,(NULL),A,,,,0,22300,0,,1,0
PUB QUIZ,NONE,"JUNIOR,TEEN",30,United Kingdom,"Typically, what colour is the flesh of fresh raw tuna?",Dark Red,Yellow,White,Dark Brown,(NULL),A,storage/questions/images/Tuna_Fish.jpg,,,1,22308,0,,1,1
PUB QUIZ,NONE,ADULT,45,United Kingdom,In what year was Acer launched?,1950,1963,1992,1976,(NULL),D,,,,0,22312,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who is the director of the movie 'Little Women' (2019)?,Greta Gerwig,Chad Stahelski,Dexter Fletcher,Guy Ritchie,(NULL),A,,,,0,22320,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Of which book did Joseph Conrad write 'Melville knows nothing of the sea'?,The Cruel Sea,Jaws,Moby Dick,The Old Man And The Sea,(NULL),C,,,,0,22324,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,"&quot;I have nipples, Greg. Could you milk me?&quot; is a line from which comedy movie?",The Royal Tenenbaums,American Pie,Rush Hour,Meet the Parents,(NULL),D,,,,0,22328,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,What model is the BAFTA award statuette?,Mask,Dog,Cross,Fist,(NULL),A,,,,0,22332,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,Who is the director of the movie 'City of God' (2002)?,Sam Mendes,Doug Liman,Fernando Meirelles,M. Night Shyamalan,(NULL),C,,,,0,22336,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,&quot;Stupid is as stupid does&quot; is a line from which Oscar winning movie?,Gladiator,Forrest Gump,American Beauty,The Kings Speech,(NULL),B,,,,0,22348,0,,1,0
"TV, FILM AND BOOKS",NONE,ADULT,45,United Kingdom,"Famous for their fairy tales, what nationality were the Brothers Grimm?",German,Danish,Dutch,Swiss,(NULL),A,,,,0,22356,0,,1,0
PUB QUIZ,NONE,TEEN,45,United Kingdom,What do we often call software which is free?,Freeware,Freesoft,Soft Stuff,Freeloads,(NULL),A,,,,0,22360,0,,1,0
