CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
PUB QUIZ,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of the new Xbox console?,Series X,One X,Series S,One S,(NULL),A,storage/questions/images/BN_6_02_2021_66.jpg,,,1,42167,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Which mobile phone maker demonstrated a rollable smartphone, at CES 2021?",Samsung,Huawei,LG,Sony,,C,storage/questions/images/BN_6_02_2021_67.jpg,,,1,42175,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"What is the name of Ford's all-electric Mustang, pictured?",Mach-E,Model Y,i-Ford,Must-E,(NULL),A,storage/questions/images/BN_6_02_2021_68.jpg,,,1,42187,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Which Pitch Perfect actress recently said that ""people treat her differently"", following her 60 lbs weight loss?",Rebel Wilson,Brittany Snow,Anna Camp,Anna Kendrick,(NULL),A,storage/questions/images/BN_6_02_2021_72.jpg,,,1,42206,0,,1,1
PUB QUIZ,NONE,ADULT,30,English (Other - Non UK / US),"Who was Jeff Bezos' successor, as CEO of Amazon?",Shelley Reynolds,Beth Galetti,Brian Olsavsky,Andy Jassy,(NULL),D,storage/questions/images/xexxL1622995484996.jpg,,,1,42232,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Which famous dog is shown here?,JiffPom,Marnie,Tuna,Doug The Pug,(NULL),A,storage/questions/images/BN_6_02_2021_90.jpg,,,1,42301,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"In 2020, people around the world celebrated the 250th anniversary of the birth of the man depicted above. Who is he?",Valery Giscard d'Estaing,Ludwig van Beethoven,Klaus Meine,Eli Whitney,(NULL),B,storage/questions/images/BN_6_02_2021_100.jpg,,,1,42361,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Which country is the young climate activist shown here from?,Germany,Denmark,Sweden,Finland,(NULL),C,storage/questions/images/BN_6_02_2021_104.jpg,,,1,42387,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Which of these actors will be reprising their role in the upcoming Spiderman 3 film?,Rhys Ifans,James Franco,Topher Grace,Alfred Molina,(NULL),D,storage/questions/images/BN_6_02_2021_119.jpg,,,1,42485,0,,1,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),"Sergey Brin, Google co-founder, recently set-up a family firm in which country?",Australia,Switzerland,Singapore,United Arab Emirates,(NULL),C,storage/questions/images/q8Aqj1629842560749.jpg,,,1,42606,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Which singer's sister sued her for $1.2m (?875,000) for ""immense emotional distress"" caused by remarks in her memoir?",Celine Dione,Gwen Stefani,Alanis Morissette,Mariah Carey,(NULL),D,storage/questions/images/fImrM1629842707623.jpg,,,1,42630,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"What US state voted for the eventual winner in every presidential election since 1964, until 2020, when it voted for Trump?",Iowa,North Carolina,Florida,Ohio,(NULL),D,storage/questions/images/9RDxf1622998192945.jpg,,,1,42650,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"What is the name of Finland's Prime Minister, shown here?",Sanna Marin,Angela Merkel,Katr?n Jakobsd?ttir,Erna Solberg,(NULL),A,storage/questions/images/BN_6_02_2021_148.jpg,,,1,42674,0,,1,1
"TV, FILM AND BOOKS",NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What's the name of this actresses' wellness and lifestyle brand?,The Honest Company,Draper James,Goop,Fenty Beauty,(NULL),C,storage/questions/images/BN_6_02_2021_84.jpg,,,1,42696,0,,1,1
SOUND AND MUSIC,NONE,TEEN,45,English (Other - Non UK / US),Jackson Penn sings a song about streetlights on which planet?,Earth,Venus,Mars,Pluto,Jackson Penn - Streetlights on Mars,C,storage/questions/images/QC001063.jpg,,,1,42758,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,English (Other - Non UK / US),"Which musician did this German-American model and television host, divorce in 2014?",Seal,Michael Bubl?,Ice-T,Carey Hart,,A,storage/questions/images/q2cx71625160469130.jpg,,,1,42782,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,English (Other - Non UK / US),"Prior to her relationship with Orlando Bloom, all but whom have had a romantic relationship with this artist?",John Mayer,Travie McCoy,Russell Brand,Ricky Martin,"Katy Perry was married once only to Russell Brand. Ricky martin is an openly gay singer, and the obvious answer!",D,storage/questions/images/f4uPc1625160007078.jpg,,,1,42794,0,,1,1
SOUND AND MUSIC,NONE,TEEN,45,English (Other - Non UK / US),Taylor Swift was discovered in 2005 after a performance at which Nashville venue?,The Bluebird Cafe,The Station Inn,Mercy Lounge,Nashville Palace,(NULL),A,storage/questions/images/QC001136.jpg,,,1,42806,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Prince Harry and Meghan Markle were interviewed exclusively by whom recently?,Oprah Winfrey,Steve Harvey,Charlie Rose,Katie Couric,(NULL),A,storage/questions/images/BN_15032021_10.jpg,,,1,48301,0,,0,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),Japanese researchers recently found that eating which seeds reduced the risk of Parkinson's?,Pumpkin Seeds,Sesame Seeds,Sunflower Seeds,Chia Seeds,,B,storage/questions/images/BN_15032021_20.jpg,,,1,48343,0,,1,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),WarnerMedia's CEO suggested which film franchise may yet have another sequel in the pipeline?,Toy Story,Twilight,Indiana Jones,Harry Potter,,D,storage/questions/images/BN_15032021_31.jpg,,,1,48433,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Which Fast And Furious film was recently delayed again, due to Covid-19?",Fast And Furious 7,Fast And Furious 8,Fast And Furious 9,Fast And Furious 10,(NULL),C,storage/questions/images/BN_15032021_34.jpg,,,1,48457,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Researchers at the German Federal Institute for Risk found that vegans suffer from weaker what, based on their meat & dairy-free diets?",Immunity,Bones,Muscles,Vision,(NULL),B,storage/questions/images/BN_15032021_36.jpg,,,1,48467,0,,1,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),Twitter is currently testing an "undo send" feature that would give users how long to withdraw a Tweet?,10 Seconds,10 Minutes,5 Minutes,5 Seconds,,D,storage/questions/images/BN_15032021_39.jpg,,,1,48495,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),The world's oldest wild bird recently had a chick at the age of 70. What species was she?,An owl,An emu,A golden eagle,An albatross,,D,storage/questions/images/BN_15032021_43.jpg,,,1,48515,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Earlier this year, a zoo in which country raised eyebrows by trying to pass off a Rottweiler as a wolf?",France,China,Venezuela,Canada,,B,storage/questions/images/BN_15032021_44.jpg,,,1,48527,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"What is the name of NASA's rover, which is currently exploring, taking photographs on the surface of Mars?",Perseverance,Resolution,Resolve,Endurance,,A,storage/questions/images/BN_15032021_45.jpg,,,1,48539,0,,1,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),Which 57-year old actor recently got married for a 5th time in Las Vegas?,Mickey Rourke,Steven Seagal,Bruce Willis,Nicolas Cage,(NULL),D,storage/questions/images/BN_15032021_52.jpg,,,1,48576,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),The US is expressing growing concern over a hack on Microsoft's Exchange email software that the tech company has blamed on which nation?,Iran,Russia,North Korea,China,(NULL),D,storage/questions/images/BN_15032021_55.jpg,,,1,48586,0,,0,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),A US Government report determined the de facto ruler of which nation was responsible for the assassination of a Washington Post journalist?,Kuwait,Oman,Saudi Arabia,Iraq,(NULL),C,storage/questions/images/BN_15032021_57.jpg,,,1,48596,0,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"The CEO of which tech company promised to evaluate its ban on Donald Trump, if the threat of ""real-world violence"" decreases?",Facebook,Twitter,Parler,YouTube,(NULL),D,storage/questions/images/BN_15032021_58.jpg,,,1,48600,0,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Eminem hit back at TikTok campaign trying to 'cancel' him over lyrics from which song, featuring Rihanna?",Lose Yourself,Stan,Love The Way You Lie,Forgot About Dre,(NULL),C,storage/questions/images/BN_15032021_61.jpg,,,1,48614,0,,0,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),"Earlier this year, farmers from which European country were divided on an extension to a ban on the hunting of wolves?",Romania,Greece,Spain,Portugal,,C,storage/questions/images/BN_15032021_62.jpg,,,1,48622,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),What is the highest grossing video game franchise of all time?,FIFA,Pok?mon,Minecraft,Mario,(NULL),B,storage/questions/images/Games_Player.jpg,,,1,48709,0,,1,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),"The media recently reported Mark Ronson is dating which famous actresses' daughter, having been spotted on a romantic dinner date?",Julie Roberts,Meryl Streep,Liz Hurley,Sissy Spacek,(NULL),B,storage/questions/images/4kPPS1617988693306.jpg,,,1,48752,0,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Tiger Woods was recently involved in a serious car accident whilst driving a car manufactured by ________.,Mercedes,BMW,Mazda,Hyundai,(NULL),D,storage/questions/images/eQGtL1617988762588.jpg,,,1,48756,0,,0,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Nine of which animals were the first to receive COVID-19 vaccines at San Diego Zoo?,Crocodiles,Big Cats,Great Apes,Giraffes,(NULL),C,storage/questions/images/1ySk51617989252359.jpg,,,1,48787,0,,0,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Which company is working on project 'Wolverine' that will give people super-human hearing through an in-ear device?,Microsoft,Amazon,Apple,Google,(NULL),D,storage/questions/images/ksthe1617993778896.jpg,,,1,48824,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Which ocean is off the California coast?,Atlantic,Pacific,Arctic,Antarctic,(NULL),B,storage/questions/images/QC002453.jpg,,,1,48836,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),"What do performers traditionally say to each other before a show stars, instead of saying ""good luck""?",Break a leg,Have a good one,Cross our hearts,Go forth and prosper,(NULL),A,storage/questions/images/QC002183.jpg,,,1,48847,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Which chocolate bar is pictured here?,Mars,Yorkie,Milky Way,Boost,(NULL),C,storage/questions/images/QC002164.jpg,,,1,48851,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Which chocolate bar is pictured here?,Milky Way,Mars Bar,Kit Kat,Twix,(NULL),D,storage/questions/images/QC002163.jpg,,,1,48853,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),What country does this flag belong to?,Switzerland,Cuba,Canada,Japan,(NULL),C,storage/questions/images/QC002158.jpg,,,1,48855,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"What is the legendary footballer, Edson Arantes do Nascimento, better known as?",Pusk?s,Zizou,Pel?,Ronaldo,(NULL),C,storage/questions/images/tOgUo1629916305564.jpg,,,1,48856,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What language can you see written here?,Greek,Russian,Polish,Hungarian,(NULL),A,storage/questions/images/QC002129.jpg,,,1,48860,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Which of these animals has the largest eyes?,Giant Squid,Whaleshark,Blue Whale,Beluga Whale,(NULL),A,storage/questions/images/QC002126.jpg,,,1,48868,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),"When this reptile performs a spinning maneuver to subdue and dismember prey, what is it known as?",Turn & Burn,Spinning Slaughter,Death Roll,Mortem Circumactus,(NULL),C,storage/questions/images/VJ0HN1629638967278.jpg,,,1,48880,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Can you guess the film from this cryptic description: 'A very lazy doctor' ?,Awakenings,Doctor Doolittle,Carry On Doctor,Doctor in Distress,(NULL),B,storage/questions/images/QC002109.jpg,,,1,48888,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What score follows 'Deuce' in a tennis game?,Love,Advantage,30,45,(NULL),B,storage/questions/images/QC002088.jpg,,,1,48894,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),What is a large group of classical musicians called?,An Orchestra,A Group,A Band,A Trio,(NULL),A,storage/questions/images/QC002076.jpg,,,1,48903,0,,1,1
PUB QUIZ,NONE,ADULT,30,English (Other - Non UK / US),Which one of these is not a secondary colour?,Pink,Purple,Green,Orange,(NULL),A,storage/questions/images/QC002036.jpg,,,1,48919,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Which of these do you hit with a hammer?,A nail,Glass,A bolt,A screw,(NULL),A,storage/questions/images/QC002033.jpg,,,1,48923,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Which fruit are raisins made from?,Grapes,Blueberries,Raspberries,Apples,(NULL),A,storage/questions/images/QC002012.jpg,,,1,48928,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Which organisation is this the logo for?,International Olympic Committee,Google,Audi,Ebay,(NULL),A,storage/questions/images/QC001992.jpg,,,1,48932,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Which company makes the iPhone?,Apple,Samsung,LG,Google,(NULL),A,storage/questions/images/QC001990.jpg,,,1,48936,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),What drink is being poured in this image?,Coca-Cola,Fanta,Tropicana,Dr Pepper,(NULL),B,storage/questions/images/QC002227.jpg,,,1,48940,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Which of these birds lays the most eggs?,Flamingo,Sea Gull,Ostrich,Blackbird,(NULL),C,storage/questions/images/QC001994.jpg,,,1,48944,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Elephants are the only mammal that can't do what?,Yawn,Roll over,Dig,Jump,(NULL),D,storage/questions/images/QC002134.jpg,,,1,48948,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),How many days are there in a standard year?,350,365,366,385,(NULL),B,storage/questions/images/QC001991.jpg,,,1,48953,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),What is the fastest land animal?,Cheetah,Greyhound,Horse,Polar bear,(NULL),A,storage/questions/images/Dog_Run.jpg,,,1,48957,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),What is a female chicken called?,Cock,Rooster,Hen,Lady,(NULL),C,storage/questions/images/Hen.jpg,,,1,48960,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),What is a female deer called?,Sow,Fawn,Stag,Doe,(NULL),D,storage/questions/images/deer.jpg,,,1,48963,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Who is the founder of Amazon?,Jeff Bezos,Mark Zuckerberg,Elon Musk,Larry Page,(NULL),A,storage/questions/images/Amazon.jpg,,,1,48966,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,60,English (Other - Non UK / US),How many episodes of Game of Thrones are there?,70,73,75,56,(NULL),B,storage/questions/images/QC00238.jpg,,,1,48970,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),How many times did Pete Sampras win the Wimbledon singles Championship?,8,7,4,6,(NULL),B,storage/questions/images/Pete_Sampras.jpg,,,1,48984,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Which Kardashian has recently became a billionaire after their net worth surged by $220m in just six months?,Khloe,Kourtney,Rob,Kim,,D,storage/questions/images/AKhkV1625573281008.jpg,,,1,49112,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Rege-Jean Page recently announced he would not be part of Season 2 of which hit Netflix show?,Bridgerton,The One,Luke Cage,Ginny & Georgia,(NULL),A,storage/questions/images/8Gi2U1625573306182.jpg,,,1,49124,0,,0,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),"The details of how many Facebook users were found on a website for hackers, following a security breach which Facebook had claimed was solved in 2019?",533 million,5.3 million,53 million,5.3 billion,,A,storage/questions/images/FnFzb1625573383642.jpg,,,1,49144,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Scientists at the University of Reading found that a third of ice sheets around the Antarctic could melt if temperatures increase by as little as how much?,1 degree centigrade,4 degrees centigrade,10 degrees centigrade,20 degrees centigrade,,B,storage/questions/images/6gTFK1625573405621.jpg,,,1,49156,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"According to a study published in the journal Biological Conservation in April 2021, if the planet heats up by more than ______, animals and plants will face mass extinction.",1 degree centigrade (33.8 F),5 degrees centigrade (41.0 F),10 degrees centigrade (50.0 F),3 degrees centigrade (37.4 F),,D,storage/questions/images/b8qHo1618331690151.jpg,,,1,49174,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Erna Solberg, the Prime Minister of which country, was fined ?1,700 ($2,330) for breaking her own Covid-19 restrictions, with a 60th birthday dinner at a ski resort?",Norway,Sweden,Denmark,Finland,,A,storage/questions/images/0xp6O1625573438150.jpg,,,1,49186,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What do pandas typically eat?,Eucalypt leaves,Apples,Beetle larvae,Bamboo,(NULL),D,,storage/questions/videos/xQB1V1618331811845.m4v,,3,49194,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Which Country's leader has told his nation to prepare for a 'more difficult' crisis than the 1990's famine which saw up to 3.5m people die?,North Korea,South Africa,Rwanda,Yemen,(NULL),A,storage/questions/images/A5wbq1618332126833.jpg,,,1,49240,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Born in 2013, what is the name of this former couple's first child?",West,North,South,East,(NULL),B,storage/questions/images/Kim_Kanye.jpg,,,1,49260,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Approximately how many eggs will this insect lay in its lifetime?,1,"1,000",100,"10,000",(NULL),B,storage/questions/images/QC001978.jpg,,,1,49298,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Which cricketing legend was recently hospitalised following a coronavirus infection?,Brian Lara,Shane Warne,Sachin Tendulkar,Ian Botham,(NULL),C,storage/questions/images/vZWK51625573694245.jpg,,,1,49322,0,,0,1
PUB QUIZ,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Which artist painted the Mona Lisa?,Claude Monet,Leonardo da Vinci,Vincent van Gogh,Johannes Vermeer,(NULL),B,storage/questions/images/Mona_Lisa.jpg,,,1,49391,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),April 12th was the 60th anniversary of the first human to journey into outer space. What was this astronaut's name?,Sergey Ryzhikov,Oleg Novitskiy,Anatoli Ivanishin,Yuri Gagarin,,D,storage/questions/images/aHwAA1625574069249.jpg,,,1,49414,0,,1,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Mercedes are releasing this all-electric vehicle in 2021/ 2022. What is its name ?,AMC,EQS,ERV,TQS,,B,storage/questions/images/YJuqr1625574245316.jpg,,,1,49440,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Anti-monopoly regulators in China gave a $2.8bn fine to which company, after a probe determined it had abused its market position?",Tmall,Taobao,Alibaba,China Mobile,,C,storage/questions/images/wbDSo1625574265694.jpg,,,1,49474,0,,1,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),"Which city's world Expo hopes to attract 25 million visitors in 2021, having been postponed from 2020, due to the pandemic?",Madrid,Dubai,Shanghai,Sydney,,B,storage/questions/images/syFH41625574295742.jpg,,,1,49482,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Whose name is abbreviated to M.J. in the original Spiderman series?,Marcy Jane,Madeline Joe,Mary Jane,Mandy June,(NULL),C,storage/questions/images/Spiderman.jpg,,,1,49505,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),"What is this long, thin loaf of bread called?",Roll,Baguette,Sour Dough,Bap,(NULL),B,storage/questions/images/french_baguette.jpg,,,1,49541,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Berlin is the capital of which European country?,Germany,Austria,Belgium,Switzerland,(NULL),A,storage/questions/images/European_Jigsaw_map.jpg,,,1,49558,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),The Great Barrier Reef is located off the coast of which country?,New Zealand,China,Thailand,Australia,(NULL),D,storage/questions/images/QC001727.jpg,,,1,49569,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of the world's best known graffiti artist?,Bunksy,Banksy,Barnsy,Bitzy,(NULL),B,storage/questions/images/Banksy.jpg,,,1,49577,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Japan has announced that it will release more than one million tonnes of radioactive water from which destroyed nuclear plant shown here, into the Pacific Ocean?",Hamaoka,Fukushima,Kashiwazaki-Kariwa,Onagawa,(NULL),B,storage/questions/images/D1Cb21625574439770.jpg,,,1,49596,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Egypt has filed a multi-million dollar compensation claim against the owner of the container ship that blocked the Suez Canal for nearly a week. Which country is the ship's owner based in ?,Malaysia,Australia,China,Japan,,D,storage/questions/images/xBhtF1625574473038.jpg,,,1,49615,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"Facebook mistakenly removed a French town's Facebook page recently, as the social network's algorithm confused the name with an English insult. What was it called?",Brest,Bitche,Seix,Montcuq,(NULL),B,storage/questions/images/5NfJb1625574559631.jpg,,,1,49651,0,,1,1
BREAKING NEWS,NONE,ADULT,30,English (Other - Non UK / US),"Which dominant ride-hailing and food delivery firm in South East Asia, is preparing to list shares in the US in a deal that values the firm at nearly $40bn (?29bn)?",Pinch,Tweak,Snatch,Grab,,D,storage/questions/images/RvXk51625574585567.jpg,,,1,49659,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),Microsoft plans to buy a tech firm known for helping to develop Apple's Siri speech recognition software in a deal valued at $19.7bn (?13.3bn). The company's CEO said "AI is technology's most important priority". Who is he?,Bill Gates,Judson Althoff,Satya Nadella,Steve Ballmer,(NULL),C,storage/questions/images/Rt4MQ1625574605386.jpg,,,1,49667,0,,0,1
BREAKING NEWS,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),A study published in the journal 'Circulation' suggests that spending very long periods of time in space can cause the heart to shrink. Something it has in common with which endurance exercise?,Swimming,Running,Cycling,Skiing,,A,storage/questions/images/5viLz1625574629666.jpg,,,1,49675,0,,1,1
BREAKING NEWS,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"The number of which animal has increased by more than a hundred in Nepal's wildlife sanctuaries, marking a positive milestone in the Himalayan nation's conservation efforts?",Asiatic elephant,Rhesus monkey,Bengal tiger,One-horned rhinos,,D,storage/questions/images/EpvNa1625574676937.jpg,,,1,49699,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),What Australian animal is known for carrying its babies in their pouches and hopping around?,Wombat,Sloth,Kangaroo,Koala,(NULL),C,storage/questions/images/Outback.jpg,,,1,49711,0,,1,1
"TV, FILM AND BOOKS",NONE,ADULT,45,English (Other - Non UK / US),"In addition to Harry Potter and the chamber of secrets, What other Harry Potter film did Shirley Henderson appear in?",Harry Potter and The Goblet of Fire,Harry Potter and the Prisoner of Azkaban,Harry potter and the Half-blood Prince,Harry Potter and the Philosopher's Stone,(NULL),A,storage/questions/images/PQ246,,,1,49715,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),In what sport would you expect to see a scrum?,Bowls,Soccer,Cricket,Rugby,(NULL),D,storage/questions/images/PQ294,,,1,49743,0,,1,1
PUB QUIZ,NONE,ADULT,30,English (Other - Non UK / US),A Merino is a prized breed of what animal?,Cow,Horse,Sheep,Goat,(NULL),C,storage/questions/images/PQ357,,,1,49745,0,,1,1
PUB QUIZ,NONE,TEEN,30,English (Other - Non UK / US),Which keyboard letter is missing from this sequence: Q W E R T U I O P,Y,H,J,V,(NULL),A,storage/questions/images/PQ886,,,1,49756,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Which of these birds can fly?,Ostrich,Kiwi,Flamingo,Emu,(NULL),C,,storage/questions/videos/6Kg9e1618346805082.m4v,,3,49764,0,,1,1
PUB QUIZ,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),"How long, approximately, does it take for light from the sun to reach the Earth?",8 minutes,2 days,1 second,3 hours,(NULL),A,,storage/questions/videos/jCaj11618349357240.m4v,,3,49796,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),"In which popular video game does the player parachute out of a flying bus, at the start?",Super Smash Bros. Ultimate,Fortnite,Battlefield,Call of Duty,(NULL),B,storage/questions/images/Video_games.jpg,,,1,49805,0,,1,1
PUB QUIZ,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"What is the most consumed, manufactured drink in the world?",Coffee,Tea,Beer,Coke,(NULL),B,storage/questions/images/Drinking.jpg,,,1,49829,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),What number does the Roman numeral X represent?,5,20,1,10,(NULL),D,storage/questions/images/Roman_Numerals.jpg,,,1,49837,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),Which of these places is the official residence of the President of the United States?,The White House,The Empire State Building,The Capitol Building,The Pentagon,(NULL),A,storage/questions/images/Joe_Biden.jpg,,,1,49849,0,,1,1
PUB QUIZ,NONE,JUNIOR,30,English (Other - Non UK / US),What term is used to describe animals that eat both meat and plants?,Herbivore,Carnivore,Cannibal,Omnivore,(NULL),D,storage/questions/images/Pigs.jpg,,,1,49851,0,,1,1
