CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Children's film 'Gnomeo & Juliet' features a number of songs by which artist?,Stevie Wonder,Ed Sheeran,Lionel Richie,Elton John,,D,storage/questions/images/IBVJR1626104592934.jpg,,,1,6396,0,,1,1
SOUND AND MUSIC,NONE,ADULT,20,United Kingdom,How many studio albums did Queen release?,8,12,10,15,(NULL),D,storage/questions/images/SM47,,,1,6404,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",20,United Kingdom,Lionel Richie's hit single 'All Night Long (All Night)' was released in which decade?,1990's,1970's,1980's,1960's,(NULL),C,storage/questions/images/SM79,,,1,6409,0,,1,0
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,"Richard Fairbrass, pictured here, is one half of which British duo?",The Communards,Rob & Gilly,Right Said Fred,Go West,,C,storage/questions/images/bocQe1626104421797.jpg,,,1,6417,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Britney Spears and Justin Timberlake famously arrived at the 2001 American Music Awards wearing outfits made of which material?,PVC,Leather,Denim,Rubber,(NULL),C,storage/questions/images/Qdh7q1626104102764.jpg,,,1,6419,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,"Six sisters, including Maureen and Coleen formed which girl band in 1974?",The Pointer Sisters,The Nolan Sisters,The Corrs,B*Witched,,B,storage/questions/images/89V2q1626102660813.jpg,,,1,6427,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,"Which hit was Adele's debut single, in 2007?",Chasing Pavements,Somebody Like You,Make You Feel My Love,Hometown Glory,,D,storage/questions/images/Li7JI1626102399554.jpg,,,1,6428,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,What is the title of Justin Bieber's re-released debut album from 2010?,Purpose,My World 2.0,Believe,Baby,"   The answer is in the question. Bieber's debut album, My World, hit stores in 2009, but in 2010, Bieber released My World 2.0, offering 10 additional songs!",B,storage/questions/images/J6IXT1626102209807.jpg,,,1,6440,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,"Name the American composer pictured, who has written soundtracks for 'Home Alone', 'Jurassic Park', and 'Jaws'?",John Williams,Leonard Bernstein,Hans Zimmer,Alan Silvestri,,A,storage/questions/images/KxbUq1626102121519.jpg,,,1,6452,0,,1,1
SOUND AND MUSIC,NONE,"JUNIOR,TEEN,ADULT",20,United Kingdom,Which boy band released 'Best Song Ever' in 2013?,5 Seconds of Summer,The Wanted,One Direction,JLS,(NULL),C,storage/questions/images/SM187,,,1,6460,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,"Which member of the Spice Girls did NOT return for the Spice World Tour, in 2019?",Victoria Beckham,Mel B,Mel C,Emma Bunton,(NULL),A,storage/questions/images/7pRUK1626101759150.jpg,,,1,6465,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Which David Byrne-fronted rock band sang the 1978 pop hit 'Take Me To The River'?,Joy Division,Talking Heads,Roxy Music,The Who,,B,storage/questions/images/ISAjl1626101533212.jpg,,,1,6473,0,,1,1
SOUND AND MUSIC,NONE,"JUNIOR,TEEN",30,United Kingdom,"Who is the lead singer of Coldplay, pictured here?",Chris Martin,Jonny Buckland,Phil Harvey,Jason Mraz,,A,storage/questions/images/ySJug1626101207574.jpg,,,1,6495,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",20,United Kingdom,Who was the drummer in rock band Nirvana?,Keith Moon,Will Champion,Kurt Cobain,Dave Grohl,(NULL),D,storage/questions/images/SM301,,,1,6515,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",20,United Kingdom,'Black Widow' is a song by Iggy Azalea and which other artist?,Rita Ora,Cardi B,Drake,Sia,(NULL),A,storage/questions/images/luj5T1626472363762.jpg,,,1,6527,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Crazy In Love' is a song by which artist?,Beyonce,Jennifer Lopez,Adele,Shakira,(NULL),A,storage/questions/images/SM20,,,1,6531,0,,1,0
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Which of the following hits was Wham!'s first UK no.1?,Careless Whisper,I'm Your Man,Last Christmas,Wake Me Up Before You Go-Go,(NULL),B,storage/questions/images/6JuvX1626472252934.jpg,,,1,6535,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Feel Good Inc.' is a song by which band?,Linkin Park,Fall Out Boy,Gorillaz,Foo Fighters,(NULL),C,storage/questions/images/SM24,,,1,6536,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,I Gotta Feelin' is a song by which band?,The White Stripes,The Strokes,The Killers,Black Eyed Peas,(NULL),D,storage/questions/images/SM51,,,1,6546,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Iggy Azalea and Charli XCX released which song in 2014?,Pretty Girls,Fancy,Boom Clap,Work,(NULL),B,storage/questions/images/SM52,,,1,6550,0,,1,0
SOUND AND MUSIC,NONE,JUNIOR,20,United Kingdom,Liam Gallagher was the lead singer of which band?,The Rolling Stones,Radiohead,Oasis,The Verve,,C,storage/questions/images/ZtRto1626471888435.jpg,,,1,6554,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Which of the following artists has not filed for bankruptcy?,50 Cent,Willie Nelson,Lauryn Hill,Meatloaf,(NULL),C,storage/questions/images/1mZTw1626471651022.jpg,,,1,6558,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Pumped Up Kicks' is a song by which band?,The Strokes,Green Day,Nirvana,Foster The People,(NULL),D,storage/questions/images/SM92,,,1,6562,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Take Me Out' is a song by which band?,The Killers,Daft Punk,Foster The People,Franz Ferdinand,(NULL),D,storage/questions/images/SM100,,,1,6567,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,The song TROLLZ by 6ix9ine features which female rapper?,Kash Doll,Nicki Minaj,Megan Thee Stallion,Doja Cat,(NULL),B,storage/questions/images/SM106,,,1,6571,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,What was 6ix9ine's comeback hit released after he was released from prison in 2020?,YAYA,TROLLZ,TUTU,GOOBA,(NULL),D,storage/questions/images/SM141,,,1,6579,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,"What was the name of Stormzy's debut album, released in 2017?",Vossi Bop,Gang Signs & Prayer,Heavy Is the Head,Shut Up,(NULL),B,storage/questions/images/vs1Hz1626470764735.jpg,,,1,6583,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Nasri Atweh is the lead vocalist of which Canadian reggae fusion band?,Gentleman,The Abyssinians,Rebelution,MAGIC!,(NULL),D,storage/questions/images/G6toz1626470504732.jpg,,,1,6584,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,When did Post Malone release the song 'Circles'?,2017,2020,2019,2014,(NULL),C,storage/questions/images/SM163,,,1,6588,0,,1,0
SOUND AND MUSIC,NONE,"JUNIOR,TEEN,ADULT",30,United Kingdom,When was Justin Bieber born?,2001,1997,1994,1991,(NULL),C,storage/questions/images/rjWvs1626470116775.jpg,,,1,6592,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,When was the song 'I Write Sins Not Tragedies' released by the band PANIC! At The Disco?,2004,2006,1999,2001,(NULL),B,storage/questions/images/SM165,,,1,6596,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,What type of snake featured in Britney Spears' 'I'm a Slave 4 U' video?, Albino Burmese Python,King Cobra,Brazilian Rainbow Boa,Yellow Anaconda,,A,storage/questions/images/h5MtQ1626469760110.jpg,,,1,6597,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",20,United Kingdom,Which artist hasn't had a hit with 'Roxanne'?,Arizona Zervas,The Police,Post Malone,George Michael,(NULL),C,storage/questions/images/3yTYO1626468898925.jpg,,,1,6601,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which artist released the song 'Call Me Maybe' in 2012?,Carly Rae Jepsen,Miley Cyrus,Taylor Swift,Jennifer Lopez,(NULL),A,storage/questions/images/SM179,,,1,6605,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which band released the song 'If You're Too Shy (Let Me Know)' in 2020?,My Chemical Romance,Franz Ferdinand,The 1975,Radiohead,(NULL),C,storage/questions/images/SM184,,,1,6609,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Which country does the rapper pictured hail from?,Australia,South Africa,New Zealand,United Kingdom, Iggy Azalea is Australian!,A,storage/questions/images/lpgbr1626468605933.jpg,,,1,6617,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Which English boy band had a comeback hit with 'Patience'?,Westlife,Blazin' Squad,Take That,Blue,,C,storage/questions/images/khNsT1626468336153.jpg,,,1,6621,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Which famous actor featured in Fatboy Slim's music video for the song 'Weapon of Choice'?,Colin Farrell,Al Pacino,Christopher Walken,Sam Rockwell,(NULL),C,storage/questions/images/NAqlS1626468114987.jpg,,,1,6622,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which Indie Rock Band's first Album was called 'Employment'?,Kaiser Chiefs,Muse,The Arctic Monkeys,Seether,(NULL),A,storage/questions/images/SM208,,,1,6623,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which music group released the song Lane Boy in 2015?,Paramore,Green Day,Kaiser Chiefs,Twenty One Pilots,(NULL),D,storage/questions/images/SM216,,,1,6628,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Which musician announced he was running for President of the United States in 2020?,Diddy,Kanye West,Jay-Z,Dr. Dre,(NULL),B,storage/questions/images/t0dkT1626467525097.jpg,,,1,6629,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is an Album by the Rock band 'The Score' released in 2017?,A Fever You Can't Sweat Out,Incesticide,Atlas,Death of a Bachelor,(NULL),C,storage/questions/images/SM230,,,1,6637,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is not a 'Fall Out Boy' Album?,American Idiot,Folie a Deux,From Under the Cork Tree,Save Rock and Roll,(NULL),A,storage/questions/images/SM231,,,1,6638,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is not a 'Red Hot Chilli Peppers' song?,By The Way,My Friends,Silver,Otherside,(NULL),C,storage/questions/images/SM232,,,1,6639,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is not a Billie Eilish song?,Bad Guy,Bury a Friend,One Chance,Ocean Eyes,(NULL),C,storage/questions/images/SM233,,,1,6643,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is not a Britney Spears song?,I Wanna Go,Toxic,Circus,"Dance, dance",(NULL),D,storage/questions/images/SM234,,,1,6644,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is not a Camila Cabello song?,Havana,Senorita,Shameless,Dance Monkey,(NULL),D,storage/questions/images/SM235,,,1,6648,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is not a member of 'One Direction'?,Louis Tomlinson,Liam Payne,Zayn Malik,Brendon Urie,(NULL),D,storage/questions/images/SM237,,,1,6656,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is not a rapper?,Big Shazzi,G-Eazy,Wiz Khalifa,Tyga,(NULL),A,storage/questions/images/SM240,,,1,6657,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is not a Rapper?,Chris Brown,Blackbear,Lil Pimp,Lil Wayne,(NULL),C,storage/questions/images/SM241,,,1,6661,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Which of these is not a Rihanna song?,Pon De Replay,Man Down,Disturbia,Right Round,(NULL),D,storage/questions/images/zlLE71626467191250.jpg,,,1,6665,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is not a song by 'The Weeknd'?,Blinding Lights,Wishing Well,In Your Eyes,Heartless,(NULL),B,storage/questions/images/SM243,,,1,6669,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these is not a song by Cardi B?,Savage,Money,Bodak Yellow,WAP,(NULL),A,storage/questions/images/SM244,,,1,6673,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",20,United Kingdom,Which of these is not a song by the artist pictured?,Beerbongs & Bentleys,Sunflower,Saint-Tropez,Better Now,  Beerbongs & Bentleys is the name of the 2nd studio album from Post Malone! Not one of his tracks!,A,storage/questions/images/I0F3A1626466981429.jpg,,,1,6677,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Which of these is not a song by Radiohead?, Paranoid Humanoid,No Surprises,Creep,Karma Police,(NULL),A,storage/questions/images/VPMmD1626461312387.jpg,,,1,6681,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these K-Pop groups released the song 'IDOL' in 2018?,BTS,EXO,Blackpink,Big Bang,(NULL),A,storage/questions/images/SM252,,,1,6685,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",20,United Kingdom,Who hasn't been romantically linked to this singer?,Ryan Seacrest,John Mayer,Calvin Harris,Joe Jonas,,A,storage/questions/images/JK1Nv1626461047002.jpg,,,1,6686,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these songs is by Justin Timberlake?,Love Yourself,Sorry,Never Say Never,SexyBack,(NULL),D,storage/questions/images/SM256,,,1,6690,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these songs is not by 'My Chemical Romance'?,Welcome to the Black Parade,Helena,Cradles,Mama,(NULL),C,storage/questions/images/SM257,,,1,6694,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these songs is not by Adele?,Hello,Send My Love,Rolling In The Deep,22,(NULL),D,storage/questions/images/SM258,,,1,6698,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these songs is not by Katy Perry?,Smile,ME!,Roar,Hot N Cold,(NULL),B,storage/questions/images/SM260,,,1,6706,0,,1,0
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these songs is not by Kesha?,Timber,TiK ToK,Money,Cannibal,(NULL),C,storage/questions/images/SM261,,,1,6710,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Which of these songs is not by Maroon 5?,Animals,Sugar,Victorious,This Love,(NULL),C,storage/questions/images/gx56X1626460573321.jpg,,,1,6714,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which of these songs is not by PANIC! At the Disco?,Teenagers,The Ballad of Mona Lisa,This is Gospel,Say Amen,(NULL),A,storage/questions/images/SM263,,,1,6718,0,,1,0
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Which of these was Nirvana's final album?,In Utero,Bleach,Nevermind,One By One,(NULL),A,storage/questions/images/pD6HF1626460442946.jpg,,,1,6719,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Which Scottish singer had a hit with 'Someone You Loved'?,Lewis Capaldi,Rod Stewart,Calvin Harris,Paolo Nutini,(NULL),A,storage/questions/images/SM272,,,1,6727,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Who is not a member of U2?,The Edge,Adam Clayton,Bono,Larry Mullen Sr.," Larry Mullen Jr. is a member of the Irish band, not his father!",D,storage/questions/images/m2IQv1626460257093.jpg,,,1,6728,0,,1,1
SOUND AND MUSIC,NONE,ADULT,45,United Kingdom,"All but which of the following songs were hits from the American singer, songwriter pictured?",What a Girl Wants,Stronger,Genie in a Bottle,Dirrty,"'Stronger' was a hit Britney Spears song, not a Christina Aguilera hit!",B,storage/questions/images/3BaV41626459938553.jpg,,,1,6732,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Who has a tattoo of Heinz Ketchup on his arm and is said to always carry a bottle on tour?,Robbie Williams,Adam Levine,Harry Styles,Ed Sheeran,,D,storage/questions/images/c8JEO1626459507948.jpg,,,1,6736,0,,1,1
SOUND AND MUSIC,NONE,TEEN,20,United Kingdom,Who is the lead singer of The Arctic Monkeys?,Andy Nicholson,Jamie Cook,Alex Turner,Matt Helders,(NULL),C,storage/questions/images/SM287,,,1,6737,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,"Who is the lead singer of the band Muse, photographed here?",Will Champion,Dominic Howard,Matthew Bellamy,Chris Wolstenholme,(NULL),C,storage/questions/images/2F0uS1626459165947.jpg,,,1,6741,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Whose voice did Donald Trump describe as "perfect and haunting"?,Barry Manilow,Neil Diamond,Neil Young,Leo Sayer,,C,storage/questions/images/cy1GZ1626459050854.jpg,,,1,6742,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,"According to the 'Piano Man' pictured, what time on a Saturday do the regular crowd shuffle in?",Nine o'clock,Midnight,Five o'clock,Eight o'clock, Billy Joel's song 'Piano Man' opens with the lyric: "It's nine o'clock on a Saturday. The regular crowd shuffles in",A,storage/questions/images/ea0Lc1626100824974.jpg,,,1,6746,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Four of Adele's albums have numeric titles that reflect her age when recording them. What is the sum of these titles?,99,95,89,92," Adele released the albums 19, 21, 25 and most recently 30, making 95!",B,storage/questions/images/Gpo7a1626100640473.jpg,,,1,6750,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",45,United Kingdom,"Blonde Ambition, The Girlie Show and Confessions have been world tours by which famous singer?",Madonna,Taylor Swift,Katy Perry,Pink,(NULL),A,storage/questions/images/SM12,,,1,6754,0,,1,0
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,"Born in 1917, photographed here in 1949, which famous singer was often referred to as the First Lady of Song and the Queen of Jazz?",Billie Holiday,Etta James,Ella Fitzgerald,Nina Simone,(NULL),C,storage/questions/images/JpYBd1626100204944.jpg,,,1,6762,0,,1,1
SOUND AND MUSIC,NONE,ADULT,45,United Kingdom,"Born in Norway, who was the only member of ABBA who wasn't born in Sweden?",Anni-Frid,Benny,Bjorn,Agnetha,(NULL),A,storage/questions/images/SM14,,,1,6766,0,,1,0
SOUND AND MUSIC,NONE,ADULT,45,United Kingdom,"Formed in 1988, which British-American hard rock supergroup was fronted by English singer-songwriter David Bowie?",The Kon-Rads,The Hype,King Bees,Tin Machine,,D,storage/questions/images/25aIl1626099976388.jpg,,,1,6774,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,'Good Morning Baltimore' is the opening song from which hit musical?,She's the Man,Hairspray,Dreamgirls,The Producers,(NULL),B,storage/questions/images/mkI0T1626099587202.jpg,,,1,6778,0,,1,1
SOUND AND MUSIC,NONE,ADULT,40,United Kingdom,How many times is the word yesterday mentioned in the lyrics of the Beatles song 'Yesterday'?,Fifteen,Six,Nine,Twelve,(NULL),C,storage/questions/images/SM48,,,1,6782,0,,1,0
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,"In 1985, which British group became the first ever act to sell a million copies of an album in CD format?",Duran Duran,Dire Straits,Wham!,The Police,,B,storage/questions/images/ZSvUg1626099314850.jpg,,,1,6786,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,"In music, what does the term 'fortissimo' mean?",Very fast,Very slow,Very loud,Very strong,,C,storage/questions/images/slroT1626099064947.jpg,,,1,6787,0,,1,1
SOUND AND MUSIC,NONE,ADULT,45,United Kingdom,"Michael Jackson, Prince and Madonna were all born in what year?",1958,1956,1962,1960,(NULL),A,storage/questions/images/4WeeK1626098824080.jpg,,,1,6791,0,,1,1
SOUND AND MUSIC,NONE,ADULT,20,United Kingdom,The original Live Aid concerts in 1985 were held in London and which American City?,Boston,Philadelphia,Los Angeles,New York,(NULL),B,storage/questions/images/SM104,,,1,6795,0,,1,0
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,What is the last word to the lyrics of iconic pop song 'Bohemian Rhapsody'?,Matters,Blows,Away,Me,"  Nothing really matters, Anyone can see, Nothing really matters, Nothing really matters to me.... Any way the wind blows...",B,storage/questions/images/YhT421626098657257.jpg,,,1,6799,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,"Photographed here with Yoko Ono, what was John Lennon's middle name before he changed it to Ono?",Benjamin,Samuel,Winston,Lincoln,(NULL),C,storage/questions/images/MBLv51626098383649.jpg,,,1,6812,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,"Pictured here in 2017, which famous singer was born Angela Trimble in Miami, in 1945, before being adopted at the age of three months and given a new name?",T'Pau (Carol Decker),Linda Ronstadt,Debbie Harry,Annie Lennox,,C,storage/questions/images/tmDba1626097843082.jpg,,,1,6816,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Which member of the Beatles was christened with the first name of James?,John Lennon,George Harrison,Paul McCartney,Ringo Starr,(NULL),C,storage/questions/images/SM212,,,1,6820,0,,1,0
SOUND AND MUSIC,NONE,JUNIOR,20,United Kingdom,Which Asian country are popular boy group BTS from?,Japan,China,Vietnam,South Korea,(NULL),D,storage/questions/images/SM181,,,1,6828,0,,1,0
SOUND AND MUSIC,NONE,ADULT,20,United Kingdom,Which famous pop group sang "Yellow Submarine"?,BTS,One Direction,Queen,The Beatles,(NULL),D,storage/questions/images/SM199,,,1,6832,0,,1,0
SOUND AND MUSIC,NONE,"JUNIOR,TEEN",20,United Kingdom,Which of these hit songs was sung by Billie Eilish?,"Thank u, next",Bad Guy,Juice,Sucker,(NULL),B,storage/questions/images/SM227,,,1,6836,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,"In music, 'sotto voce' is a lowering of what?",Voice Stress,Voice Pitch,Voice Volume,Voice Tempo,(NULL),C,storage/questions/images/CqXn61626097459119.jpg,,,1,6838,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,"What composer, pictured here, has worked on films including 'The Lion King', 'Interstellar' and 'Inception'?",Danny Elfman,Hans Zimmer,John Williams,Alan Silvestri,,B,storage/questions/images/T2NJX1626097177611.jpg,,,1,6846,0,,1,1
SOUND AND MUSIC,NONE,"JUNIOR,TEEN",30,United Kingdom,What does R&B stand for?,Rhythm and bass,Rhythm and blues,Rap and blues,Rap and bass,(NULL),B,storage/questions/images/gycHh1626096885794.jpg,,,1,6854,0,,1,1
SOUND AND MUSIC,NONE,"JUNIOR,TEEN,ADULT",30,United Kingdom,What is the lowest voice range?,Vibrato,Alto,Bass,Baritone,(NULL),C,storage/questions/images/KqSwk1626096727161.jpg,,,1,6862,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Which South American country did the musical style 'Joropo' partially originate from?,Venezuela,Guatemala,Mexico,Peru,"Guatemala & Mexico are not South American countries, and the image shows the colours of the Venezuelan flag!",A,storage/questions/images/AjjM81625855709037.jpg,,,1,6874,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,"Which artist famously performed on two continents in one day for Live Aid, in July 1985?",David Bowie,Phil Collins,Elvis Costello,Bono,,B,storage/questions/images/C2yq11625855540075.jpg,,,1,6878,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,"Who are this Swedish band, comprising Tony Niemisto, Joey Tempest, John Leven and John Norum?",Whitesnake,Nordic Beast,Journey,Europe,,D,storage/questions/images/NCQwr1625855295981.jpg,,,1,6879,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Which of these artists/ groups is not from Wales?,Shirley Bassey,Stereophonics,Electric Light Orchestra,Manic Street Preachers,,C,storage/questions/images/KAr4u1625854941482.jpg,,,1,6887,0,,1,1
SOUND AND MUSIC,NONE,"JUNIOR,TEEN,ADULT",20,United Kingdom,Which of these artists has the actual surname of Hudson?,Taylor Swift,Britney Spears,Shawn Mendes,Katy Perry,(NULL),D,storage/questions/images/SM225,,,1,6890,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Which of these artists holds the record for most weeks charted on the Billboard Hot 100?,Beyonce,Coldplay,Ariana Grande,Imagine Dragons,(NULL),D,storage/questions/images/SM226,,,1,6902,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Which of these can not be classified as a string instrument?,Sitar,Viola d'amore,Piano,Oboe, The piano is generally considered to be both a stringed and a percussion instrument!,D,storage/questions/images/i9Zcz1625854447813.jpg,,,1,6910,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Which of these singers has the widest vocal range?,Chris Cornell,Eddie Vedder,Thom Yorke,Axl Rose,(NULL),D,storage/questions/images/4xTfE1625854251554.jpg,,,1,6922,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Which of these would you expect to hear at around 100 decibels?,Breathing,Vacuum cleaner,Motorcycle,Food blender,(NULL),C,storage/questions/images/wo9YV1625853888325.jpg,,,1,6926,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Who started their musical career as a street busker?,Charlie Puth,Ed Sheeran,Lewis Capaldi,John Legend,(NULL),B,storage/questions/images/KNV361625853718548.jpg,,,1,6934,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Whose iconic album cover is this?,Bob Dylan's,Bon Jovi's,Bruce Springsteen's,Tom Petty's,,C,storage/questions/images/VJzG91625853437181.jpg,,,1,6937,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,Which of the following is not a hit from the Scottish singer-songwriter photographed?,Someone You Loved,Slow Hands,Before You Go,Bruises,"Slow Hands is a song by Niall Horan, not Lewis Capaldi",B,storage/questions/images/hBG211626458748094.jpg,,,1,6945,0,,1,1
SOUND AND MUSIC,NONE,TEEN,30,United Kingdom,Which American pop star had back to back 2015 chart success with singles 'Sorry' and 'Love Yourself'?,Selena Gomez,Justin Bieber,Mark Ronson,Ariana Grande,(NULL),B,storage/questions/images/SM6,,,1,6949,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,All but which of the following are Standard/ Smooth ballroom dances?,Waltz,Foxtrot,Quickstep,Pasodoble,,D,storage/questions/images/gfDeJ1626792984096.jpg,,,1,6953,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,Which 80s band is pictured here?,A Flock of Seagulls,Ultravox,The Human League,New Order,(NULL),C,storage/questions/images/ykhBB1625852964935.jpg,,,1,6957,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,'Grounds for Divorce' is a song by which band?,Muse,Razorlight,Doves,Elbow,(NULL),D,storage/questions/images/KLv8v1625852651052.jpg,,,1,6961,0,,1,1
